srcname,cnt_peakflux,contbmaj,contbmin,contposa,cnt_peakpos[0],cnt_peakpos[1],cnt_peakposf_formatted,cubebmaj,cubebmin,cubeposa,contbmaj_try,contbmin_try,contposa_try,cnt_peakflux_sm,contbmaj_sm,contbmin_sm,contposa_sm,cnt_peakpos_sm[0],cnt_peakpos_sm[1],cnt_peakposf_sm_formatted,cubebmaj_sm,cubebmin_sm,cubeposa_sm,specpix_x,specpix_y,spec_box_blcx,spec_box_blcy,spec_box_trcx,spec_box_trcy,workspace
J024008.14-230916.0,5.773456573486328,6.8,5.3,-23.6,3000,3000,02:40:08.170 -23:09:15.700,18.3,14.3,-34.8,21.96,17.16,-29.2,5.797534942626953,22.0,17.2,-29.2,30,30,02:40:08.170 -23:09:15.700,22.0,17.2,-29.2,30.0,30.0,30,30,30,30,LSB52
