pix,freq(Hz),flux(Jy/b)
0,1243791846.308209,0.0
1,1243817968.157339,0.0
2,1243844090.0064688,0.0
3,1243870211.855599,0.0
4,1243896333.7047286,0.0
5,1243922455.5538588,0.0
6,1243948577.4029884,0.0
7,1243974699.2521186,0.0
8,1244000821.1012483,0.0
9,1244026942.9503784,0.0
10,1244053064.799508,0.0
11,1244079186.6486382,0.0
12,1244105308.497768,0.0
13,1244131430.346898,0.0
14,1244157552.1960278,0.0
15,1244183674.045158,0.0
16,1244209795.8942876,0.0
17,1244235917.7434177,0.0
18,1244262039.5925474,0.0
19,1244288161.4416776,0.0
20,1244314283.2908072,0.0
21,1244340405.1399374,0.0
22,1244366526.989067,0.0
23,1244392648.8381972,0.0
24,1244418770.687327,0.0
25,1244444892.536457,0.0
26,1244471014.3855867,0.0
27,1244497136.234717,0.0
28,1244523258.0838466,0.0
29,1244549379.9329767,0.0
30,1244575501.7821064,0.0
31,1244601623.6312366,0.0
32,1244627745.4803662,0.0
33,1244653867.3294964,0.0
34,1244679989.178626,0.0
35,1244706111.0277562,0.0
36,1244732232.876886,0.0
37,1244758354.726016,0.0
38,1244784476.5751457,0.0
39,1244810598.4242759,0.0
40,1244836720.2734056,0.0
41,1244862842.1225357,0.0
42,1244888963.9716654,0.0
43,1244915085.8207955,0.0
44,1244941207.6699252,0.0
45,1244967329.5190554,0.0
46,1244993451.368185,0.0
47,1245019573.2173152,0.0
48,1245045695.0664449,0.0
49,1245071816.915575,0.0
50,1245097938.7647047,0.0
51,1245124060.6138349,0.0
52,1245150182.4629645,0.0
53,1245176304.3120947,0.0
54,1245202426.1612244,0.0
55,1245228548.0103545,0.0
56,1245254669.8594842,0.0
57,1245280791.7086143,0.0
58,1245306913.557744,0.0
59,1245333035.4068742,0.0
60,1245359157.2560039,0.0
61,1245385279.105134,0.0
62,1245411400.9542637,0.0
63,1245437522.8033938,0.0
64,1245463644.6525235,0.0
65,1245489766.5016537,0.0
66,1245515888.3507833,0.0
67,1245542010.1999135,0.0
