1.181509908383890390e+09 1.503189095234982915e+03 nan
1.181536030068319082e+09 1.496561303672491704e+03 nan
1.181562151752747774e+09 1.489933657174290602e+03 nan
1.181588273437176466e+09 1.483306155740448730e+03 nan
1.181614395121605158e+09 1.476678799371116611e+03 nan
1.181640516806033850e+09 1.470051588066362228e+03 nan
1.181666638490462542e+09 1.463424521826281079e+03 nan
1.181692760174891233e+09 1.456797600650940012e+03 nan
1.181718881859319925e+09 1.450170824540487956e+03 nan
1.181745003543748617e+09 1.443544193494991077e+03 nan
1.181771125228177309e+09 1.436917707514543054e+03 nan
1.181797246912606001e+09 1.430291366599236653e+03 nan
1.181823368597034693e+09 1.423665170749136905e+03 nan
1.181849490281463385e+09 1.417039119964390466e+03 nan
1.181875611965892076e+09 1.410413214245061909e+03 nan
1.181901733650320768e+09 1.403787453591241729e+03 nan
1.181927855334749460e+09 1.397161838003021558e+03 nan
1.181953977019178152e+09 1.390536367480490753e+03 nan
1.181980098703606844e+09 1.383911042023740038e+03 nan
1.182006220388035536e+09 1.377285861632858314e+03 nan
1.182032342072464228e+09 1.370660826307934258e+03 nan
1.182058463756892920e+09 1.364035936049057227e+03 nan
1.182084585441321611e+09 1.357411190856314761e+03 nan
1.182110707125750303e+09 1.350786590729795080e+03 nan
1.182136828810178995e+09 1.344162135669584814e+03 nan
1.182162950494607687e+09 1.337537825675771046e+03 nan
1.182189072179036379e+09 1.330913660748440407e+03 nan
1.182215193863465071e+09 1.324289640887706355e+03 nan
1.182241315547893763e+09 1.317665766093599359e+03 nan
1.182267437232322454e+09 1.311042036366231741e+03 nan
1.182293558916751146e+09 1.304418451705688540e+03 nan
1.182319680601179838e+09 1.297795012112053882e+03 nan
1.182345802285608530e+09 1.291171717585438955e+03 nan
1.182371923970037222e+09 1.284548568125872862e+03 nan
1.182398045654465914e+09 1.277925563733464969e+03 nan
1.182424167338894606e+09 1.271302704408326008e+03 nan
1.182450289023323298e+09 1.264679990150483036e+03 nan
1.182476410707751989e+09 1.258057420960045192e+03 nan
1.182502532392180681e+09 1.251434996837121389e+03 nan
1.182528654076609373e+09 1.244812717781737092e+03 nan
