pix,freq(Hz),flux(Jy/b)
0,976297955.5135372,0.0
1,976324077.1979656,0.0027938673738390207
2,976350198.8823941,0.007880670949816704
3,976376320.5668225,0.012956798076629639
4,976402442.251251,0.003919828683137894
5,976428563.9356794,0.001040388480760157
6,976454685.6201079,0.007213897537440062
7,976480807.3045363,-0.0017341598868370056
8,976506928.9889648,0.001222507213242352
9,976533050.6733932,0.0068157440982759
10,976559172.3578217,0.01892222836613655
11,976585294.0422502,-0.00048805156257003546
12,976611415.7266786,0.01005627866834402
13,976637537.4111071,0.003825148567557335
14,976663659.0955355,0.013718719594180584
15,976689780.779964,0.006722274702042341
16,976715902.4643924,0.00037714073550887406
17,976742024.1488209,0.0054281712509691715
18,976768145.8332493,0.0038448290433734655
19,976794267.5176778,-0.006148196756839752
20,976820389.2021062,0.006728035863488913
21,976846510.8865347,0.0023188358172774315
22,976872632.5709631,0.005966928321868181
23,976898754.2553916,0.005291418172419071
24,976924875.93982,0.00517464941367507
25,976950997.6242485,0.0020709994714707136
26,976977119.308677,0.005898031871765852
27,977003240.9931054,0.001929917256347835
28,977029362.6775339,0.016398105770349503
29,977055484.3619623,0.006758458446711302
30,977081606.0463908,0.004349166061729193
31,977107727.7308192,0.007176099345088005
32,977133849.4152477,0.004591296426951885
33,977159971.0996761,0.009568741545081139
34,977186092.7841046,-0.0006117599550634623
35,977212214.468533,-0.0013215262442827225
36,977238336.1529615,0.00907674990594387
37,977264457.83739,0.007506764028221369
38,977290579.5218184,0.005523974541574717
39,977316701.2062469,0.009070145897567272
40,977342822.8906753,0.0031005912460386753
41,977368944.5751038,0.013092681765556335
42,977395066.2595322,0.008015131577849388
43,977421187.9439607,-0.00011290141264908016
44,977447309.6283891,0.0029159472323954105
45,977473431.3128176,0.0017098909011110663
46,977499552.997246,0.012787651270627975
47,977525674.6816745,-0.0028804801404476166
48,977551796.3661029,0.0034557520411908627
49,977577918.0505314,-0.0022649832535535097
50,977604039.7349598,0.01118145789951086
51,977630161.4193883,-0.0004264968738425523
52,977656283.1038167,-0.005010068416595459
53,977682404.7882452,0.003981402609497309
54,977708526.4726737,0.005688656121492386
55,977734648.1571021,0.002067654160782695
56,977760769.8415306,0.0013894690200686455
57,977786891.525959,-0.0037067511584609747
58,977813013.2103875,0.003950754180550575
59,977839134.8948159,0.008247540332376957
60,977865256.5792444,0.002889277646318078
61,977891378.2636728,-0.0013117390917614102
62,977917499.9481013,0.0035028611309826374
63,977943621.6325297,0.011553372256457806
64,977969743.3169582,0.008271101862192154
65,977995865.0013866,0.0060372427105903625
66,978021986.6858151,0.005895963869988918
67,978048108.3702435,0.01241257507354021
68,978074230.054672,0.007530511356890202
69,978100351.7391005,0.00249992567114532
70,978126473.4235289,0.010190263390541077
71,978152595.1079574,0.0075837005861103535
72,978178716.7923858,-0.0005970413913019001
73,978204838.4768143,0.00578084122389555
74,978230960.1612427,-0.0008911258191801608
75,978257081.8456712,0.004570642486214638
76,978283203.5300996,0.01147468015551567
77,978309325.2145281,0.014515284448862076
78,978335446.8989565,0.01003605592995882
79,978361568.583385,0.0024134288541972637
80,978387690.2678134,0.005509795155376196
81,978413811.9522419,0.010110180824995041
82,978439933.6366704,0.007648927625268698
83,978466055.3210988,0.008200651966035366
84,978492177.0055273,-0.0013179861707612872
85,978518298.6899557,0.011037097312510014
86,978544420.3743842,-0.0007689014892093837
87,978570542.0588126,0.009386946447193623
88,978596663.7432411,0.0017458704533055425
89,978622785.4276695,0.008353985846042633
90,978648907.112098,0.0020579835399985313
91,978675028.7965264,0.01165605615824461
92,978701150.4809549,0.00997314415872097
93,978727272.1653833,0.0032551493495702744
94,978753393.8498118,0.009433619678020477
95,978779515.5342402,0.006008659023791552
96,978805637.2186687,-0.0008337349281646311
97,978831758.9030972,0.004788930993527174
98,978857880.5875256,0.00781678780913353
99,978884002.271954,0.008058012463152409
100,978910123.9563825,0.004996321629732847
101,978936245.640811,0.004583364352583885
102,978962367.3252394,0.007425924763083458
103,978988489.0096679,-0.0011519333347678185
104,979014610.6940963,0.0012982082553207874
105,979040732.3785248,0.006258880719542503
106,979066854.0629532,0.008839075453579426
107,979092975.7473817,-0.0008907149895094335
108,979119097.4318101,0.011525886133313179
109,979145219.1162386,0.013304617255926132
110,979171340.800667,0.003593523520976305
111,979197462.4850955,0.0033826513681560755
112,979223584.169524,0.00039680791087448597
113,979249705.8539524,0.004699777811765671
114,979275827.5383809,0.0015982212498784065
115,979301949.2228093,0.0015608537942171097
116,979328070.9072378,-0.0001260046410607174
117,979354192.5916662,0.005393745843321085
