1.401541693201284170e+09 1.090645299825680013e+03 3.337068558559563945e-03
1.401567815050413370e+09 1.085057911805548656e+03 7.690704687260264787e-03
1.401593936899542570e+09 1.079470627166075701e+03 -3.335535102744802399e-03
1.401620058748671770e+09 1.073883445907362102e+03 2.719120927892716439e-03
1.401646180597800970e+09 1.068296368029429459e+03 1.774152405269288808e-03
1.401672302446930170e+09 1.062709393532300510e+03 2.668414647044170442e-03
1.401698424296059370e+09 1.057122522416035054e+03 3.201208596583937291e-03
1.401724546145188570e+09 1.051535754680674927e+03 4.887664189681507378e-03
1.401750667994317770e+09 1.045949090326260603e+03 -1.823548106436179020e-03
1.401776789843446970e+09 1.040362529352812999e+03 -9.200685265457721673e-04
1.401802911692576170e+09 1.034776071760392142e+03 -4.474366161433321592e-04
1.401829033541705370e+09 1.029189717549038050e+03 3.590191967847481368e-03
1.401855155390834570e+09 1.023603466718790969e+03 2.110726015347072840e-03
1.401881277239963770e+09 1.018017319269690347e+03 3.156551091107323570e-04
1.401907399089092970e+09 1.012431275201756193e+03 -4.480805020354049206e-03
1.401933520938222170e+09 1.006845334515066838e+03 -3.424499724690798375e-03
1.401959642787351370e+09 1.001259497209622168e+03 6.800962522919173046e-03
1.401985764636480570e+09 9.956737632854612912e+02 1.029480789123606238e-03
1.402011886485609770e+09 9.900881327426616281e+02 -4.737393624994860018e-03
1.402038008334738970e+09 9.845026055812423920e+02 -3.182100803977367526e-03
1.402064130183868170e+09 9.789171818012216590e+02 3.310889006786042884e-04
1.402090252032997370e+09 9.733318614026576370e+02 -8.959324927518167803e-04
1.402116373882126570e+09 9.677466443855873877e+02 -9.459725838881932226e-05
1.402142495731255770e+09 9.621615307500294421e+02 -4.002911295261575228e-03
1.402168617580384970e+09 9.565765204960599704e+02 1.045533654983667095e-03
1.402194739429514170e+09 9.509916136236770399e+02 -3.926950096333930648e-03
1.402220861278643370e+09 9.454068101329370393e+02 -3.782467824389665768e-03
1.402246983127772570e+09 9.398221100238764620e+02 -2.532139763470700813e-03
1.402273104976901770e+09 9.342375132965125886e+02 -2.106010406420475572e-03
1.402299226826030970e+09 9.286530199509203385e+02 1.313261891872246224e-03
1.402325348675160170e+09 9.230686299870970970e+02 -3.090817150049841519e-04
1.402351470524289370e+09 9.174843434050976612e+02 -2.145463018780069744e-03
1.402377592373418570e+09 9.119001602049580697e+02 8.818803988363472287e-04
1.402403714222547770e+09 9.063160803867134518e+02 -5.513459134515376770e-04
1.402429836071676970e+09 9.007321039503794964e+02 -1.590330769344533001e-03
1.402455957920806170e+09 8.951482308960106593e+02 3.941095507260349538e-03
1.402482079769935369e+09 8.895644612236415014e+02 -3.892162393055743886e-04
1.402508201619064569e+09 8.839807949333066972e+02 -1.140542705474554674e-03
1.402534323468193769e+09 8.783972320250405801e+02 1.033996996716320289e-03
1.402560445317322969e+09 8.728137724988575883e+02 4.134511917086431537e-03
1.402586567166452169e+09 8.672304163548106999e+02 -1.673233880439866728e-03
1.402612689015581369e+09 8.616471635929343620e+02 2.424355542029957809e-03
1.402638810864710569e+09 8.560640142132612027e+02 -1.050183857314935295e-03
1.402664932713839769e+09 8.504809682158053192e+02 -6.623775823552072173e-03
1.402691054562968969e+09 8.448980256006385616e+02 -2.503762570770963133e-03
1.402717176412098169e+09 8.393151863677547908e+02 2.227154383620955167e-03
1.402743298261227369e+09 8.337324505172059617e+02 -2.968631735344266168e-03
1.402769420110356569e+09 8.281498180490244749e+02 -5.785486914461936137e-04
1.402795541959485769e+09 8.225672889632227225e+02 4.344848866806871185e-03
1.402821663808614969e+09 8.169848632598716449e+02 -5.748743889989838072e-04
1.402847785657744169e+09 8.114025409389644210e+02 -3.048111952997745872e-03
1.402873907506873369e+09 8.058203220005511866e+02 4.014421010986092900e-03
1.402900029356002569e+09 8.002382064446637742e+02 -2.842185519393248573e-03
1.402926151205131769e+09 7.946561942713134385e+02 3.043302903457553027e-03
1.402952273054260969e+09 7.890742854805700972e+02 -1.266557288040852207e-03
1.402978394903390169e+09 7.834924800724253373e+02 -5.356480495541213367e-03
1.403004516752519369e+09 7.779107780469288400e+02 -6.908671183633609963e-03
1.403030638601648569e+09 7.723291794040915192e+02 -1.156182839413718438e-02
1.403056760450777769e+09 7.667476841439822692e+02 2.630169584092161266e-03
1.403082882299906969e+09 7.611662922665917677e+02 -1.332928246107176889e-03
1.403109004149036169e+09 7.555850037719688999e+02 -1.263832330249442699e-03
1.403135125998165369e+09 7.500038186601431107e+02 2.162883632512901857e-03
1.403161247847294569e+09 7.444227369311433904e+02 -2.087269961673458851e-03
1.403187369696423769e+09 7.388417585849986153e+02 -1.280309998587022841e-03
1.403213491545552969e+09 7.332608836217178805e+02 1.935279216153245945e-03
1.403239613394682169e+09 7.276801120413492754e+02 -3.426188406505326946e-03
1.403265735243811369e+09 7.220994438439207670e+02 2.923423344520603966e-03
1.403291857092940569e+09 7.165188790294604360e+02 2.405582672046404063e-03
1.403317978942069769e+09 7.109384175979765814e+02 -2.449923751625502841e-03
1.403344100791198969e+09 7.053580595495358239e+02 2.277017523280223076e-03
1.403370222640328169e+09 6.997778048841264535e+02 -3.477725320226430095e-03
1.403396344489457369e+09 6.941976536017949684e+02 3.369656788002597589e-03
1.403422466338586569e+09 6.886176057025489854e+02 3.466958057246862651e-03
1.403448588187715769e+09 6.830376611864539882e+02 -3.488279689024266841e-03
1.403474710036844969e+09 6.774578200534975849e+02 6.113174315120780897e-03
1.403500831885974169e+09 6.718780823037254777e+02 9.959869860071933478e-03
1.403526953735103369e+09 6.662984479371638145e+02 4.482618889173981686e-03
1.403553075584232569e+09 6.607189169538382885e+02 -1.331968138550932009e-03
1.403579197433361769e+09 6.551394893537550388e+02 -5.029375354216429617e-05
1.403605319282490969e+09 6.495601651369782985e+02 5.947156474053451542e-04
1.403631441131620169e+09 6.439809443034946526e+02 -5.516186875648269351e-04
1.403657562980749369e+09 6.384018268533482114e+02 -3.051274549689175558e-04
1.403683684829878569e+09 6.328228127865442048e+02 2.584222617481257700e-03
1.403709806679007769e+09 6.272439021031465245e+02 -3.805760060427302964e-03
1.403735928528136969e+09 6.216650948031400503e+02 1.763459984751961172e-03
1.403762050377266169e+09 6.160863908865685517e+02 -2.134538657061888466e-03
1.403788172226395369e+09 6.105077903534559027e+02 1.627212790330143620e-03
1.403814294075524569e+09 6.049292932038258641e+02 3.635589746383498244e-03
1.403840415924653769e+09 5.993508994376823011e+02 1.873557183920882517e-03
1.403866537773782969e+09 5.937726090550678464e+02 -2.390692813625720434e-03
1.403892659622912169e+09 5.881944220560056920e+02 7.805582890632553096e-03
1.403918781472041368e+09 5.826163384405185752e+02 8.122497907031127080e-04
1.403944903321170568e+09 5.770383582086288925e+02 -1.536994559396561918e-03
1.403971025170299768e+09 5.714604813603398270e+02 -3.056335174240811751e-03
1.403997147019428968e+09 5.658827078957123149e+02 -3.595558335018635664e-06
1.404023268868558168e+09 5.603050378147293031e+02 -2.124219644534651452e-03
1.404049390717687368e+09 5.547274711174126196e+02 -2.858248513100460856e-03
