1.210564854215318441e+09 1.301969524625940039e+03 nan nan
1.210590976064448118e+09 1.295500724648992673e+03 nan nan
1.210617097913577795e+09 1.289032063046463463e+03 nan nan
1.210643219762707472e+09 1.282563539818430627e+03 nan nan
1.210669341611837149e+09 1.276095154964945095e+03 nan nan
1.210695463460966825e+09 1.269626908486109642e+03 nan nan
1.210721585310096502e+09 1.263158800382000209e+03 nan nan
1.210747707159226179e+09 1.256690830652693649e+03 nan nan
1.210773829008355856e+09 1.250222999298265222e+03 nan nan
1.210799950857485533e+09 1.243755306318763587e+03 nan nan
1.210826072706615210e+09 1.237287751714316073e+03 nan nan
1.210852194555744886e+09 1.230820335484945417e+03 nan nan
1.210878316404874563e+09 1.224353057630725061e+03 nan nan
1.210904438254004240e+09 1.217885918151780743e+03 nan nan
1.210930560103133917e+09 1.211418917048133608e+03 nan nan
1.210956681952263594e+09 1.204952054319909166e+03 nan nan
1.210982803801393270e+09 1.198485329967127427e+03 nan nan
1.211008925650522947e+09 1.192018743989859786e+03 nan nan
1.211035047499652624e+09 1.185552296388231525e+03 nan nan
1.211061169348782301e+09 1.179085987162260608e+03 nan nan
1.211087291197911978e+09 1.172619816312070725e+03 nan nan
1.211113413047041655e+09 1.166153783837679839e+03 nan nan
1.211139534896171331e+09 1.159687889739157981e+03 nan nan
1.211165656745301008e+09 1.153222134016627933e+03 nan nan
1.211191778594430685e+09 1.146756516670105839e+03 nan nan
1.211217900443560362e+09 1.140291037699687422e+03 nan nan
1.211244022292690039e+09 1.133825697105440440e+03 nan nan
1.211270144141819715e+09 1.127360494887434015e+03 nan nan
1.211296265990949392e+09 1.120895431045735222e+03 nan nan
1.211322387840079069e+09 1.114430505580386125e+03 nan nan
1.211348509689208746e+09 1.107965718491479038e+03 nan nan
1.211374631538338423e+09 1.101501069779080808e+03 nan nan
1.211400753387468100e+09 1.095036559443257829e+03 nan nan
1.211426875236597776e+09 1.088572187484075812e+03 nan nan
1.211452997085727453e+09 1.082107953901574092e+03 nan nan
1.211479118934857130e+09 1.075643858695843846e+03 nan nan
1.211505240783986807e+09 1.069179901866949876e+03 nan nan
1.211531362633116484e+09 1.062716083414956074e+03 nan nan
1.211557484482246161e+09 1.056252403339900411e+03 nan nan
1.211583606331375837e+09 1.049788861641898848e+03 nan nan
1.211609728180505514e+09 1.043325458320961843e+03 nan nan
1.211635850029635191e+09 1.036862193377178528e+03 nan nan
1.211661971878764868e+09 1.030399066810584827e+03 nan nan
1.211688093727894545e+09 1.023936078621295337e+03 nan nan
1.211714215577024221e+09 1.017473228809318698e+03 nan nan
1.211740337426153898e+09 1.011010517374742790e+03 nan nan
1.211766459275283575e+09 1.004547944317628208e+03 nan nan
1.211792581124413252e+09 9.980855096380349778e+02 nan nan
1.211818702973542929e+09 9.916232133360236958e+02 nan nan
1.211844824822672606e+09 9.851610554116274443e+02 nan nan
1.211870946671802282e+09 9.786990358649314885e+02 nan nan
1.211897068520931959e+09 9.722371546959946045e+02 nan nan
1.211923190370061636e+09 9.657754119048755683e+02 nan nan
1.211949312219191313e+09 9.593138074916059850e+02 nan nan
1.211975434068320990e+09 9.528523414562699827e+02 nan nan
1.212001555917450666e+09 9.463910137989242912e+02 nan nan
1.212027677766580343e+09 9.399298245196259813e+02 nan nan
1.212053799615710020e+09 9.334687736184316691e+02 nan nan
1.212079921464839697e+09 9.270078610953972884e+02 nan nan
1.212106043313969374e+09 9.205470869505525116e+02 nan nan
1.212132165163099051e+09 9.140864511839788520e+02 nan nan
1.212158287012228727e+09 9.076259537957307657e+02 nan nan
1.212184408861358404e+09 9.011655947858372429e+02 nan nan
1.212210530710488081e+09 8.947053741544043532e+02 nan nan
1.212236652559617758e+09 8.882452919014338022e+02 nan nan
1.212262774408747435e+09 8.817853480270048294e+02 nan nan
1.212288896257877111e+09 8.753255425311705267e+02 nan nan
1.212315018107006788e+09 8.688658754139835310e+02 nan nan
1.212341139956136465e+09 8.624063466754696492e+02 nan nan
1.212367261805266142e+09 8.559469563157073253e+02 nan nan
1.212393383654395819e+09 8.494877043347474910e+02 nan nan
1.212419505503525496e+09 8.430285907326413053e+02 nan nan
1.212445627352655172e+09 8.365696155094395863e+02 nan nan
1.212471749201784849e+09 8.301107786651660945e+02 nan nan
1.212497871050914526e+09 8.236520801999232617e+02 nan nan
1.212523992900044203e+09 8.171935201137083595e+02 nan nan
1.212550114749173880e+09 8.107350984065964212e+02 nan nan
1.212576236598303556e+09 8.042768150786100705e+02 nan nan
1.212602358447433233e+09 7.978186701298496928e+02 nan nan
1.212628480296562910e+09 7.913606635603110817e+02 nan nan
1.212654602145692587e+09 7.849027953700682474e+02 nan nan
1.212680723994822264e+09 7.784450655591678014e+02 nan nan
1.212706845843951941e+09 7.719874741276306622e+02 nan nan
1.212732967693081617e+09 7.655300210755552826e+02 nan nan
1.212759089542211294e+09 7.590727064029355233e+02 nan nan
1.212785211391340971e+09 7.526155301098430073e+02 nan nan
1.212811333240470648e+09 7.461584921963230954e+02 nan nan
1.212837455089600325e+09 7.397015926623944324e+02 nan nan
1.212863576938730001e+09 7.332448315081533110e+02 nan nan
1.212889698787859678e+09 7.267882087335921142e+02 nan nan
1.212915820636989355e+09 7.203317243387801909e+02 nan nan
1.212941942486119032e+09 7.138753783237609696e+02 nan nan
1.212968064335248709e+09 7.074191706885513895e+02 nan nan
1.212994186184378386e+09 7.009631014332458108e+02 8.228506191029171662e-03 1.306811549480568204e-03
1.213020308033508062e+09 6.945071705578341152e+02 9.023514272306909501e-04 1.433070887254025017e-04
