1.401541693201284170e+09 1.090645299825680013e+03 3.337068558559563945e-03 5.427354306285751438e-04
1.401567815050413370e+09 1.085057911805548656e+03 7.690704687260264787e-03 1.250803765949328903e-03
1.401593936899542570e+09 1.079470627166075701e+03 -3.335535102744802399e-03 -5.424860318561586714e-04
1.401620058748671770e+09 1.073883445907362102e+03 2.719120927892716439e-03 4.422334278825944742e-04
1.401646180597800970e+09 1.068296368029429459e+03 1.774152405269288808e-03 2.885452764237426970e-04
1.401672302446930170e+09 1.062709393532300510e+03 2.668414647044170442e-03 4.339866404135985910e-04
1.401698424296059370e+09 1.057122522416035054e+03 3.201208596583937291e-03 5.206393862488781915e-04
1.401724546145188570e+09 1.051535754680674927e+03 4.887664189681507378e-03 7.949217950438791213e-04
1.401750667994317770e+09 1.045949090326260603e+03 -1.823548106436179020e-03 -2.965789133339728290e-04
1.401776789843446970e+09 1.040362529352812999e+03 -9.200685265457721673e-04 -1.496384563876514725e-04
1.401802911692576170e+09 1.034776071760392142e+03 -4.474366161433321592e-04 -7.277036724902197424e-05
1.401829033541705370e+09 1.029189717549038050e+03 3.590191967847481368e-03 5.839030123342834255e-04
1.401855155390834570e+09 1.023603466718790969e+03 2.110726015347072840e-03 3.432850637545218210e-04
1.401881277239963770e+09 1.018017319269690347e+03 3.156551091107323570e-04 5.133763618188047744e-05
1.401907399089092970e+09 1.012431275201756193e+03 -4.480805020354049206e-03 -7.287508780863212248e-04
1.401933520938222170e+09 1.006845334515066838e+03 -3.424499724690798375e-03 -5.569550940151364246e-04
1.401959642787351370e+09 1.001259497209622168e+03 6.800962522919173046e-03 1.106097540039333678e-03
1.401985764636480570e+09 9.956737632854612912e+02 1.029480789123606238e-03 1.674330897325113597e-04
1.402011886485609770e+09 9.900881327426616281e+02 -4.737393624994860018e-03 -7.704820335571655777e-04
1.402038008334738970e+09 9.845026055812423920e+02 -3.182100803977367526e-03 -5.175317257778075386e-04
1.402064130183868170e+09 9.789171818012216590e+02 3.310889006786042884e-04 5.384776306894579356e-05
1.402090252032997370e+09 9.733318614026576370e+02 -8.959324927518167803e-04 -1.457130109060990818e-04
1.402116373882126570e+09 9.677466443855873877e+02 -9.459725838881932226e-05 -1.538514503582742273e-05
1.402142495731255770e+09 9.621615307500294421e+02 -4.002911295261575228e-03 -6.510270159206861963e-04
