pix,freq(Hz),flux(Jy/b)
0,976282893.3843417,0.0
1,976309014.66577,-0.011566607281565666
2,976335135.9471984,-0.0113240210339427
3,976361257.2286267,-0.011485370807349682
4,976387378.5100551,-0.012175931595265865
5,976413499.7914834,-0.011499060317873955
6,976439621.0729117,-0.005246457178145647
7,976465742.3543401,-0.015916692093014717
8,976491863.6357684,-0.00947218481451273
9,976517984.9171968,-0.012717630714178085
10,976544106.1986251,-0.013169880956411362
11,976570227.4800534,-0.002670811489224434
12,976596348.7614818,-0.012066572904586792
13,976622470.0429101,-0.006002236623317003
14,976648591.3243384,-0.008640085346996784
15,976674712.6057668,-0.010701650753617287
16,976700833.8871951,-0.015434888191521168
17,976726955.1686234,-0.015365197323262691
18,976753076.4500518,-0.013871300034224987
19,976779197.7314801,-0.018593033775687218
20,976805319.0129085,-0.009459962137043476
21,976831440.2943368,-0.010115287266671658
22,976857561.5757651,-0.012316382490098476
23,976883682.8571935,-0.01688866689801216
24,976909804.1386218,-0.010737791657447815
25,976935925.4200501,-0.01025355700403452
26,976962046.7014785,-0.004793873056769371
27,976988167.9829068,-0.013222310692071915
28,977014289.2643352,-0.01051788404583931
29,977040410.5457635,-0.006818179506808519
30,977066531.8271918,-0.0020076888613402843
31,977092653.1086202,-0.01928979717195034
32,977118774.3900485,-0.011787159368395805
33,977144895.6714768,-0.012443196959793568
34,977171016.9529052,-0.01779165305197239
35,977197138.2343335,-0.001462299725972116
36,977223259.5157619,-0.014239872805774212
37,977249380.7971902,-0.0002594924299046397
38,977275502.0786185,-0.013974870555102825
39,977301623.3600469,-0.006783553399145603
40,977327744.6414752,-0.007681849878281355
41,977353865.9229035,-0.011433437466621399
42,977379987.2043319,-0.014162390492856503
43,977406108.4857602,-0.005074311047792435
44,977432229.7671885,-0.007341357413679361
45,977458351.0486169,-0.01118127629160881
46,977484472.3300452,-0.005355851724743843
47,977510593.6114736,-0.02407652698457241
48,977536714.8929019,-0.012632318772375584
49,977562836.1743302,-0.016659792512655258
50,977588957.4557586,-0.010566302575170994
51,977615078.7371869,-0.005684894043952227
52,977641200.0186152,-0.01578373648226261
53,977667321.3000436,-0.005446616560220718
54,977693442.5814719,-0.008414815180003643
55,977719563.8629003,-0.011485877446830273
56,977745685.1443286,-0.015282867476344109
57,977771806.4257569,-0.007651710417121649
58,977797927.7071853,-0.011235184967517853
59,977824048.9886136,-0.014842050150036812
60,977850170.270042,-0.009155642241239548
61,977876291.5514703,-0.0029323650524020195
62,977902412.8328986,-0.007331508211791515
