srcname,cnt_peakflux,contbmaj,contbmin,contposa,cnt_peakpos[0],cnt_peakpos[1],cnt_peakposf_formatted,cubebmaj,cubebmin,cubeposa,contbmaj_try,contbmin_try,contposa_try,cnt_peakflux_sm,contbmaj_sm,contbmin_sm,contposa_sm,cnt_peakpos_sm[0],cnt_peakpos_sm[1],cnt_peakposf_sm_formatted,cubebmaj_sm,cubebmin_sm,cubeposa_sm,specpix_x,specpix_y,spec_box_blcx,spec_box_blcy,spec_box_trcx,spec_box_trcy,workspace
J024008.14-230916.0,6.242183685302734,10.6,8.5,-24.9,3000,3000,02:40:08.170 -23:09:15.700,9.9,8.6,-0.3,12.719999999999999,10.2,-12.6,6.249591827392578,12.7,10.2,-12.6,30,30,02:40:08.170 -23:09:15.700,12.7,10.2,-12.6,30.0,30.0,30,30,30,30,LSB46
