pix,freq(Hz),flux(Jy/b)
0,1618239505.767314,0.0
1,1618265627.0487428,-0.004387428052723408
2,1618291748.330171,-0.0026507375296205282
3,1618317869.6116,-0.005534236319363117
4,1618343990.8930283,0.006746998522430658
5,1618370112.174457,0.002339561004191637
6,1618396233.4558854,0.0077963937073946
7,1618422354.7373142,0.008920731954276562
8,1618448476.0187426,0.009029267355799675
9,1618474597.3001714,-0.005783431697636843
10,1618500718.5815997,0.0033439458347857
11,1618526839.8630285,0.0054321736097335815
12,1618552961.1444569,-0.007029650267213583
13,1618579082.4258857,-0.005272922571748495
14,1618605203.707314,0.003708477830514312
15,1618631324.9887428,0.008374311961233616
16,1618657446.2701712,0.014564278535544872
17,1618683567.5516,0.00235547311604023
18,1618709688.8330283,0.0026171074714511633
19,1618735810.1144571,-0.007390117272734642
20,1618761931.3958855,-0.004655315540730953
21,1618788052.6773143,-0.0031501513440161943
22,1618814173.9587426,0.00012062532914569601
23,1618840295.2401714,0.005560393910855055
24,1618866416.5215998,-0.0025875435676425695
25,1618892537.8030286,-0.00708048464730382
26,1618918659.084457,-0.005314221605658531
27,1618944780.3658857,0.00485931895673275
28,1618970901.647314,-0.00226464681327343
29,1618997022.928743,0.0002617872669361532
30,1619023144.2101712,0.002028810791671276
31,1619049265.4916,-0.005768099334090948
32,1619075386.7730284,-0.007614059839397669
33,1619101508.0544572,0.013524789363145828
34,1619127629.3358855,-0.00025556838954798877
35,1619153750.6173143,-0.0014783750521019101
36,1619179871.8987427,-0.0033321017399430275
37,1619205993.1801715,0.002598819322884083
38,1619232114.4615998,0.004862673114985228
39,1619258235.7430286,-0.002930155023932457
40,1619284357.024457,0.00231783464550972
41,1619310478.3058858,-0.008458640426397324
42,1619336599.5873141,0.0030128592625260353
43,1619362720.868743,-0.0029343406204134226
44,1619388842.1501713,0.0025070852134376764
45,1619414963.4316,-0.011110584251582623
46,1619441084.7130284,-0.004402130376547575
47,1619467205.9944572,0.0023229762446135283
48,1619493327.2758856,-0.0005808849236927927
49,1619519448.5573144,-0.008100592531263828
50,1619545569.8387427,-0.0026850623544305563
51,1619571691.1201715,6.45157415419817e-05
52,1619597812.4016,0.006678128615021706
53,1619623933.6830287,0.009243891574442387
54,1619650054.964457,0.004618562292307615
55,1619676176.2458858,-0.0017490735044702888
56,1619702297.5273142,0.005331628490239382
57,1619728418.808743,0.0006511678802780807
58,1619754540.0901713,-0.0057867891155183315
59,1619780661.3716002,-0.005296339280903339
60,1619806782.6530285,0.006854931823909283
61,1619832903.9344573,-0.009851306676864624
62,1619859025.2158856,0.012215126305818558
63,1619885146.4973145,0.007904003374278545
64,1619911267.7787428,0.007788871414959431
65,1619937389.0601716,0.019366612657904625
66,1619963510.3416,0.02318449504673481
67,1619989631.6230288,0.006590097676962614
68,1620015752.904457,-0.008827430196106434
69,1620041874.185886,0.0012116892030462623
70,1620067995.4673142,0.0048308661207556725
71,1620094116.748743,0.029484929516911507
72,1620120238.0301714,0.012426376342773438
73,1620146359.3116002,0.004009824711829424
74,1620172480.5930285,0.0003407343465369195
75,1620198601.8744574,-0.0019407523795962334
76,1620224723.1558857,-0.0071027278900146484
77,1620250844.4373145,-0.005456903483718634
78,1620276965.7187428,-0.0002803816751111299
79,1620303087.0001717,-0.01188845094293356
80,1620329208.2816,-0.008156194351613522
81,1620355329.5630288,0.0007302635931409895
82,1620381450.8444571,-0.010940066538751125
83,1620407572.125886,-0.00011432170867919922
84,1620433693.4073143,-0.0003006710612680763
85,1620459814.688743,0.0009969709208235145
86,1620485935.9701715,-0.00835937075316906
87,1620512057.2516003,0.009598962031304836
88,1620538178.5330286,-0.003025562735274434
89,1620564299.8144574,0.011020723730325699
90,1620590421.0958858,0.002668568631634116
91,1620616542.3773146,-0.001126070856116712
92,1620642663.658743,-0.0020490423776209354
93,1620668784.9401717,0.00872658658772707
94,1620694906.2216,0.002580025466158986
95,1620721027.5030289,0.010054109618067741
96,1620747148.7844572,0.004539430141448975
97,1620773270.065886,0.010810157284140587
98,1620799391.3473144,-0.010515465401113033
99,1620825512.6287432,0.0011381797958165407
100,1620851633.9101715,0.004896311555057764
101,1620877755.1916003,0.0004988822620362043
102,1620903876.4730287,-0.002882811240851879
103,1620929997.7544575,-0.0039502885192632675
104,1620956119.0358858,0.00752840144559741
105,1620982240.3173146,0.00015597288438584656
106,1621008361.598743,-0.002859356813132763
