pix,freq(Hz),flux(Jy/b)
0,1083298261.8094985,0.0
1,1083324383.6358788,0.0
2,1083350505.462259,0.0
3,1083376627.2886393,0.0
4,1083402749.1150196,0.0
5,1083428870.9413998,0.0
6,1083454992.76778,0.0
7,1083481114.5941603,0.0
8,1083507236.4205406,0.0
9,1083533358.2469208,0.0
10,1083559480.073301,0.0
11,1083585601.8996813,0.0
12,1083611723.7260616,0.0
13,1083637845.5524418,0.0
14,1083663967.378822,0.0
15,1083690089.2052023,0.0
16,1083716211.0315826,0.0
17,1083742332.8579628,0.0
18,1083768454.684343,0.0
19,1083794576.5107234,0.0
20,1083820698.3371036,0.0
21,1083846820.1634839,0.0
22,1083872941.989864,0.0
23,1083899063.8162444,0.0
24,1083925185.6426246,0.0
25,1083951307.4690049,0.0
26,1083977429.2953851,0.0
27,1084003551.1217654,0.0
28,1084029672.9481456,0.0
29,1084055794.774526,0.0
30,1084081916.6009061,0.0
31,1084108038.4272864,0.0
32,1084134160.2536666,0.0
33,1084160282.080047,0.0
34,1084186403.9064271,0.0
35,1084212525.7328074,0.0
36,1084238647.5591877,0.0
37,1084264769.385568,0.0
38,1084290891.2119482,0.0
39,1084317013.0383284,0.0
40,1084343134.8647087,0.0
41,1084369256.691089,0.0
42,1084395378.5174692,0.0
43,1084421500.3438494,0.0
44,1084447622.1702297,0.0
45,1084473743.99661,0.0
46,1084499865.8229902,0.0
47,1084525987.6493704,0.0
48,1084552109.4757507,0.0
49,1084578231.302131,0.0
50,1084604353.1285112,0.0
51,1084630474.9548914,0.0
52,1084656596.7812717,0.0
53,1084682718.607652,0.0
54,1084708840.4340322,0.0
55,1084734962.2604125,0.0
56,1084761084.0867927,0.0
57,1084787205.913173,0.0
58,1084813327.7395532,0.0
59,1084839449.5659335,0.0
60,1084865571.3923137,0.0
61,1084891693.218694,0.0
62,1084917815.0450742,0.0
63,1084943936.8714545,0.0
64,1084970058.6978347,0.0
65,1084996180.524215,0.0
66,1085022302.3505952,0.0
67,1085048424.1769755,0.0
68,1085074546.0033557,0.0
69,1085100667.829736,0.0
70,1085126789.6561162,0.0
71,1085152911.4824965,0.0
72,1085179033.3088768,0.0
73,1085205155.135257,0.0
74,1085231276.9616373,0.0
75,1085257398.7880175,0.0
76,1085283520.6143978,0.0
77,1085309642.440778,0.0
78,1085335764.2671583,0.0
79,1085361886.0935385,0.0
80,1085388007.9199188,0.0
81,1085414129.746299,0.0
82,1085440251.5726793,0.0
83,1085466373.3990595,0.0
84,1085492495.2254398,0.0
85,1085518617.05182,0.0
86,1085544738.8782003,0.0
