pix,freq(Hz),flux(Jy/b)
0,1511278265.221204,0.0
1,1511304387.0475843,0.015080359764397144
2,1511330508.8739645,-0.0039016492664813995
3,1511356630.7003448,0.006203411612659693
4,1511382752.526725,0.010421434417366982
5,1511408874.3531053,0.010334772057831287
6,1511434996.1794856,0.006271591875702143
7,1511461118.0058658,0.0012092976830899715
8,1511487239.832246,0.009006856940686703
9,1511513361.6586263,0.00519180204719305
10,1511539483.4850066,0.00827774591743946
11,1511565605.3113868,0.0001494653697591275
12,1511591727.137767,0.012969780713319778
13,1511617848.9641473,0.00215989095158875
14,1511643970.7905276,0.0031376974657177925
15,1511670092.6169078,0.004256393760442734
16,1511696214.443288,0.008689346723258495
17,1511722336.2696683,-0.002871618140488863
18,1511748458.0960486,0.015900801867246628
19,1511774579.9224288,0.0018028212944045663
20,1511800701.748809,0.006703016348183155
21,1511826823.5751894,0.0004378071753308177
22,1511852945.4015696,0.006376239936798811
23,1511879067.2279499,0.008586134761571884
24,1511905189.05433,0.0023510525934398174
25,1511931310.8807104,0.004993601236492395
26,1511957432.7070906,0.010101408697664738
27,1511983554.5334709,0.0053938752971589565
28,1512009676.3598511,-0.001437966013327241
29,1512035798.1862314,-0.00075823615770787
30,1512061920.0126116,-0.00169758137781173
31,1512088041.8389919,0.004417906980961561
32,1512114163.6653721,0.0003478748258203268
33,1512140285.4917524,0.004590770695358515
34,1512166407.3181326,-0.00020807488181162626
35,1512192529.144513,0.004157785791903734
36,1512218650.9708931,0.012918317690491676
37,1512244772.7972734,0.005174301564693451
38,1512270894.6236537,0.009052518755197525
39,1512297016.450034,0.00906278844922781
40,1512323138.2764142,0.002638215897604823
41,1512349260.1027944,0.007695098407566547
42,1512375381.9291747,0.003411589190363884
43,1512401503.755555,0.0015392941422760487
44,1512427625.5819352,0.009275346994400024
45,1512453747.4083154,0.00501800375059247
46,1512479869.2346957,0.0002699166361708194
47,1512505991.061076,0.005481543019413948
48,1512532112.8874562,0.006627632770687342
49,1512558234.7138364,0.009799291379749775
50,1512584356.5402167,0.008424652740359306
51,1512610478.366597,0.010662366636097431
52,1512636600.1929772,0.0011099904077127576
53,1512662722.0193574,-0.0030743691604584455
54,1512688843.8457377,0.014349697157740593
55,1512714965.672118,0.00660058343783021
56,1512741087.4984982,0.006646474823355675
57,1512767209.3248785,0.00359460455365479
58,1512793331.1512587,-0.00014341827773023397
59,1512819452.977639,0.007389201316982508
60,1512845574.8040192,0.009745039977133274
61,1512871696.6303995,-0.0013745445758104324
62,1512897818.4567797,0.0041008335538208485
63,1512923940.28316,0.007823307067155838
64,1512950062.1095402,0.0056392294354736805
65,1512976183.9359205,0.005735859740525484
66,1513002305.7623007,0.001835562288761139
67,1513028427.588681,0.005799357779324055
68,1513054549.4150612,0.0018894185777753592
69,1513080671.2414415,0.004972735419869423
70,1513106793.0678217,0.005197321996092796
71,1513132914.894202,0.007831762544810772
72,1513159036.7205822,0.012904245406389236
73,1513185158.5469625,0.00031249309540726244
74,1513211280.3733428,0.007145753595978022
75,1513237402.199723,0.0016784060280770063
76,1513263524.0261033,0.005868491716682911
77,1513289645.8524835,0.005366183817386627
78,1513315767.6788638,0.000579585088416934
79,1513341889.505244,-0.0014276495203375816
80,1513368011.3316243,-0.006337299942970276
81,1513394133.1580045,0.0045217121951282024
82,1513420254.9843848,0.0054628499783575535
83,1513446376.810765,0.011616404168307781
84,1513472498.6371453,0.009863192215561867
85,1513498620.4635255,0.0029666132759302855
86,1513524742.2899058,0.0030000871047377586
87,1513550864.116286,0.0030559017322957516
88,1513576985.9426663,0.009358366020023823
89,1513603107.7690465,0.006357699632644653
90,1513629229.5954268,0.00214927620254457
91,1513655351.421807,0.008868440985679626
92,1513681473.2481873,0.007657965645194054
93,1513707595.0745676,0.005227634217590094
94,1513733716.9009478,0.012956266291439533
95,1513759838.727328,-0.0007413284038193524
96,1513785960.5537083,0.005065341480076313
97,1513812082.3800886,0.005907202605158091
98,1513838204.2064688,-0.005694984458386898
99,1513864326.032849,0.008682110346853733
100,1513890447.8592293,0.004373633302748203
101,1513916569.6856096,0.011383106000721455
102,1513942691.5119898,0.008786994032561779
103,1513968813.33837,0.0014819250209257007
104,1513994935.1647503,0.007003946229815483
105,1514021056.9911306,0.0030208504758775234
106,1514047178.8175108,0.0062992749735713005
107,1514073300.643891,0.005109790712594986
108,1514099422.4702713,0.006133839953690767
109,1514125544.2966516,-0.0007110853912308812
110,1514151666.1230319,0.008637869730591774
111,1514177787.949412,0.002889190101996064
112,1514203909.7757924,0.004549752455204725
113,1514230031.6021726,0.007558091543614864
114,1514256153.4285529,0.004981798119843006
115,1514282275.254933,0.00667382450774312
116,1514308397.0813134,-0.0028721289709210396
117,1514334518.9076936,0.0038636941462755203
118,1514360640.7340739,-0.004675277508795261
119,1514386762.5604541,0.006663038861006498
120,1514412884.3868344,0.007928135804831982
121,1514439006.2132146,0.009561286307871342
122,1514465128.039595,0.0026105931028723717
123,1514491249.8659751,-0.002673424780368805
124,1514517371.6923554,0.008299003355205059
125,1514543493.5187356,0.003863488556817174
126,1514569615.345116,0.003600706346333027
127,1514595737.1714962,0.01039135456085205
128,1514621858.9978764,0.00495232455432415
129,1514647980.8242567,0.0016363452887162566
130,1514674102.650637,0.0032627249602228403
131,1514700224.4770172,0.003897733986377716
132,1514726346.3033974,0.0063126771710813046
133,1514752468.1297777,0.0082323607057333
134,1514778589.956158,0.0025738996919244528
135,1514804711.7825382,-0.003543219994753599
136,1514830833.6089184,0.001019568182528019
137,1514856955.4352987,-0.00588198471814394
138,1514883077.261679,0.007520986255258322
139,1514909199.0880592,0.006972399074584246
140,1514935320.9144394,0.001335768960416317
141,1514961442.7408197,0.0010255478555336595
142,1514987564.5672,0.006425106897950172
143,1515013686.3935802,0.0012754189083352685
144,1515039808.2199605,0.004604671616107225
145,1515065930.0463407,0.013260160572826862
146,1515092051.872721,0.006162475794553757
147,1515118173.6991012,0.006173352710902691
148,1515144295.5254815,0.001549657084979117
149,1515170417.3518617,0.0007156287902034819
150,1515196539.178242,0.004375448916107416
151,1515222661.0046222,0.0031067102681845427
152,1515248782.8310025,0.003208551788702607
153,1515274904.6573827,0.009833685122430325
154,1515301026.483763,0.00390807306393981
155,1515327148.3101432,0.005620195996016264
