pix,freq(Hz),flux(Jy/b)
0,1350785763.9418144,0.0
1,1350811885.7681942,-0.003330804640427232
2,1350838007.594574,-0.004782665520906448
3,1350864129.4209538,-0.0014989380724728107
4,1350890251.2473335,-0.007241076324135065
5,1350916373.0737133,-0.0002576101687736809
6,1350942494.900093,-0.001593071036040783
7,1350968616.7264729,-0.004587770439684391
8,1350994738.5528526,-0.009070170111954212
9,1351020860.3792324,-0.003187118098139763
10,1351046982.2056122,-0.0011565019376575947
11,1351073104.031992,-0.009456517174839973
12,1351099225.8583717,-0.004637271165847778
13,1351125347.6847515,-0.0056371972896158695
14,1351151469.5111313,0.0017920441459864378
15,1351177591.337511,-0.0060699558816850185
16,1351203713.1638908,-0.004281504079699516
17,1351229834.9902706,-0.002063929568976164
18,1351255956.8166504,0.006776899099349976
19,1351282078.6430302,-0.007244538981467485
20,1351308200.46941,-0.0055315252393484116
21,1351334322.2957897,-0.003008896019309759
22,1351360444.1221695,-0.009257602505385876
23,1351386565.9485493,0.0016081134090200067
24,1351412687.774929,0.0022063497453927994
25,1351438809.6013088,-0.0044258818961679935
26,1351464931.4276886,-0.004987756721675396
27,1351491053.2540684,-0.0044623445719480515
28,1351517175.0804482,-0.0030471438076347113
29,1351543296.906828,-0.011666941456496716
30,1351569418.7332077,-0.006694250740110874
31,1351595540.5595875,-0.00898793339729309
32,1351621662.3859673,-0.005536607466638088
33,1351647784.212347,-0.005382387898862362
34,1351673906.0387268,-0.0012445281026884913
35,1351700027.8651066,-0.002865811111405492
36,1351726149.6914864,-0.006167700979858637
37,1351752271.5178661,-0.008393079042434692
38,1351778393.344246,0.0007224094006232917
39,1351804515.1706257,-0.0027892878279089928
40,1351830636.9970055,-0.008233615197241306
41,1351856758.8233852,-0.001527309068478644
42,1351882880.649765,-0.001386052230373025
43,1351909002.4761448,0.002936439123004675
44,1351935124.3025246,-0.007259998936206102
45,1351961246.1289043,-0.005778472404927015
46,1351987367.955284,-0.01638801582157612
47,1352013489.781664,-0.005621671676635742
48,1352039611.6080437,-0.0037610179278999567
49,1352065733.4344234,0.00013053866859991103
50,1352091855.2608032,-0.0022516718599945307
51,1352117977.087183,0.0031052345875650644
52,1352144098.9135628,0.003180061001330614
53,1352170220.7399426,-0.0018285326659679413
54,1352196342.5663223,-0.0007133444887585938
55,1352222464.392702,0.00575676467269659
56,1352248586.2190819,0.003983296453952789
57,1352274708.0454617,-0.012365048751235008
58,1352300829.8718414,-0.007369903847575188
59,1352326951.6982212,-0.004620283842086792
60,1352353073.524601,-5.008315929444507e-05
