pix,freq(Hz),flux(Jy/b)
0,1404283264.3682775,0.0
1,1404309386.1946578,0.0008108189213089645
2,1404335508.0210376,-0.0075030880980193615
3,1404361629.8474178,0.008262703195214272
4,1404387751.6737976,-0.0008261541370302439
5,1404413873.5001779,-0.006631426978856325
6,1404439995.3265576,-0.008471447043120861
7,1404466117.152938,0.0033336561173200607
8,1404492238.9793177,-0.009048201143741608
9,1404518360.805698,0.0005236578290350735
10,1404544482.6320777,0.0007852702401578426
11,1404570604.458458,-0.004346432629972696
12,1404596726.2848377,0.00138477876316756
13,1404622848.111218,0.0012899148277938366
14,1404648969.9375978,-0.00572827085852623
15,1404675091.763978,-0.0021134766284376383
16,1404701213.5903578,-0.0028668795712292194
17,1404727335.416738,-0.005123135633766651
18,1404753457.2431178,-0.0017451827879995108
19,1404779579.069498,0.0027370695024728775
20,1404805700.8958778,-0.0041679563000798225
21,1404831822.722258,-0.005215167999267578
22,1404857944.5486379,-0.004074817523360252
23,1404884066.3750181,-0.0021050625946372747
24,1404910188.201398,0.002158832736313343
25,1404936310.0277781,-0.00015178385365288705
26,1404962431.854158,-0.0029784005600959063
27,1404988553.6805382,0.002691214671358466
28,1405014675.506918,0.0029046479612588882
29,1405040797.3332982,0.002161758253350854
30,1405066919.159678,0.0009064371697604656
31,1405093040.9860582,-0.002536069368943572
32,1405119162.812438,-0.001188503229059279
33,1405145284.6388183,-0.002502643736079335
34,1405171406.465198,0.0004430482804309577
35,1405197528.2915783,-0.003122963709756732
36,1405223650.117958,0.0034046880900859833
37,1405249771.9443383,-0.0023356934543699026
38,1405275893.770718,-0.00851237028837204
39,1405302015.5970984,-0.004446244332939386
40,1405328137.4234781,-0.005565101746469736
41,1405354259.2498584,-0.00268852268345654
42,1405380381.0762382,-0.00037213339237496257
43,1405406502.9026184,-0.001091786427423358
44,1405432624.7289982,0.003613620065152645
45,1405458746.5553784,-0.006428778171539307
46,1405484868.3817582,-0.006310297176241875
47,1405510990.2081385,-0.004405831452459097
48,1405537112.0345182,-0.0033458310645073652
49,1405563233.8608985,-0.010267064906656742
50,1405589355.6872783,-0.0008861899841576815
51,1405615477.5136585,-0.0043532052077353
52,1405641599.3400383,-0.00510252034291625
53,1405667721.1664186,0.002570152748376131
54,1405693842.9927983,-0.004181115888059139
55,1405719964.8191786,-0.0031628324650228024
56,1405746086.6455584,0.0034736725501716137
57,1405772208.4719386,0.0014258018927648664
58,1405798330.2983184,-0.004774260334670544
59,1405824452.1246986,0.0007871614652685821
60,1405850573.9510784,-0.006319794803857803
61,1405876695.7774587,0.0035804621875286102
62,1405902817.6038384,-0.004964618943631649
63,1405928939.4302187,-0.0028080304618924856
64,1405955061.2565985,-0.0021910658106207848
65,1405981183.0829787,-0.0013988494174554944
66,1406007304.9093585,-0.000589656934607774
67,1406033426.7357388,-0.0029499605298042297
68,1406059548.5621185,-0.004533556755632162
69,1406085670.3884988,0.0028442239854484797
70,1406111792.2148786,2.293077704962343e-05
71,1406137914.0412588,0.0013535598991438746
72,1406164035.8676386,0.004720297176390886
73,1406190157.6940188,-0.0008638693252578378
74,1406216279.5203986,0.0005012856563553214
75,1406242401.3467789,0.005454723257571459
76,1406268523.1731586,0.0008785754325799644
77,1406294644.999539,-0.005622426979243755
78,1406320766.8259187,9.21591927180998e-05
79,1406346888.652299,0.004047849681228399
80,1406373010.4786787,0.0008539406699128449
81,1406399132.305059,-0.002934368560090661
82,1406425254.1314387,-0.0070359413512051105
83,1406451375.957819,-0.00499963853508234
84,1406477497.7841988,-0.006148998159915209
85,1406503619.610579,-0.01033534575253725
86,1406529741.4369588,-0.003470055293291807
87,1406555863.263339,-0.003236813237890601
88,1406581985.0897188,-0.0005722922505810857
89,1406608106.916099,0.005875949282199144
90,1406634228.7424788,-0.0037275394424796104
91,1406660350.568859,-0.0032645766623318195
92,1406686472.3952389,-0.0005081850104033947
93,1406712594.2216191,-0.005369977094233036
94,1406738716.047999,-0.0036598271690309048
95,1406764837.8743792,-0.006412811577320099
96,1406790959.700759,-0.008101055398583412
97,1406817081.5271392,-0.004002257250249386
98,1406843203.353519,-0.0021951745729893446
99,1406869325.1798992,-0.0035119270905852318
