9.036041519866099358e+08 9.957481163641523381e+02 -7.879814400252945113e-04
9.036302737532606125e+08 9.870818106798469671e+02 -1.631558455225395540e-02
9.036563955199115276e+08 9.784157538641331939e+02 2.400612043678121768e-03
9.036825172865622044e+08 9.697499459172938714e+02 -2.176376446071471259e-03
9.037086390532131195e+08 9.610843868393058074e+02 4.639228410091683283e-03
9.037347608198637962e+08 9.524190766304957378e+02 4.735695686428112103e-03
9.037608825865147114e+08 9.437540152908378559e+02 -2.628130667997519068e-03
9.037870043531653881e+08 9.350892028205861379e+02 -5.153687390738010202e-03
9.038131261198163033e+08 9.264246392197588875e+02 -1.087775101902240579e-03
9.038392478864669800e+08 9.177603244886553284e+02 -8.800604478000127826e-04
9.038653696531178951e+08 9.090962586272203225e+02 3.308033487242696431e-03
9.038914914197685719e+08 9.004324416357503651e+02 1.464171209995957261e-03
9.039176131864194870e+08 8.917688735142349969e+02 1.494722643608095399e-03
9.039437349530701637e+08 8.831055542629445654e+02 1.526476726030933425e-03
9.039698567197210789e+08 8.744424838818664512e+02 2.269595034709019632e-03
9.039959784863717556e+08 8.657796623712681594e+02 4.820463973884180423e-03
9.040221002530226707e+08 8.571170897311109229e+02 2.910080162535172606e-03
9.040482220196733475e+08 8.484547659617073805e+02 -8.950854019306032743e-04
9.040743437863242626e+08 8.397926910630155817e+02 6.161823089616711921e-03
9.041004655529749393e+08 8.311308650352750647e+02 2.612499444048404715e-03
9.041265873196258545e+08 8.224692878784891263e+02 -3.938536269200291692e-03
9.041527090862765312e+08 8.138079595929413017e+02 -6.460227369413378169e-03
9.041788308529274464e+08 8.051468801785617870e+02 -7.587126978924893864e-03
9.042049526195781231e+08 7.964860496356318436e+02 1.426909319672059646e-02
9.042310743862290382e+08 7.878254679641260054e+02 -3.466698962877524069e-03
9.042571961528797150e+08 7.791651351643231465e+02 1.411640836239001686e-04
9.042833179195306301e+08 7.705050512361248138e+02 7.036679948913758878e-03
