1.000000000000000000e+00 3.881079558536895940e-03 3.881079558536895940e-03 3.435406961900649633e-03
2.000000000000000000e+00 2.776806158012540271e-03 2.775584988859069058e-03 2.429199558895424674e-03
3.000000000000000000e+00 2.307978679625722479e-03 2.309909991921976595e-03 1.983433134229254605e-03
4.000000000000000000e+00 1.955886551910552412e-03 1.953450447753935729e-03 1.717703480950324817e-03
5.000000000000000000e+00 1.701512691893444524e-03 1.695796429093216319e-03 1.536360699437176432e-03
6.000000000000000000e+00 1.591625101093369511e-03 1.584559412653373635e-03 1.402499019243593674e-03
7.000000000000000000e+00 1.636249425020700268e-03 1.612588254021817989e-03 1.298461781927009355e-03
8.000000000000000000e+00 1.487109280913874758e-03 1.463907739015149825e-03 1.214599779447712337e-03
9.000000000000000000e+00 1.380827179216064567e-03 1.361529357329471996e-03 1.145135653966883283e-03
1.000000000000000000e+01 1.292960856374147927e-03 1.275303002664889560e-03 1.086371068920534682e-03
1.100000000000000000e+01 1.207591722385369451e-03 1.190222628933394408e-03 1.035814172254474926e-03
1.200000000000000000e+01 1.177225144712498121e-03 1.154902084419613846e-03 9.917165671146273027e-04
1.300000000000000000e+01 1.107737917786204805e-03 1.082871911456896076e-03 9.528104579399043197e-04
1.400000000000000000e+01 1.071448834347331043e-03 1.054290643462770741e-03 9.181511311121564765e-04
1.500000000000000000e+01 1.054616571815489463e-03 1.042316348194334205e-03 8.870182633924155683e-04
1.600000000000000000e+01 9.966238156888188732e-04 9.839943995993867543e-04 8.588517404751624083e-04
1.700000000000000000e+01 9.454292496071318563e-04 9.261761392131828826e-04 8.332085747587437410e-04
1.800000000000000000e+01 9.166108509440526290e-04 9.016139987539890195e-04 8.097331862984749997e-04
1.900000000000000000e+01 8.994363179482104970e-04 8.837167442791907896e-04 7.881364093084745285e-04
2.000000000000000000e+01 8.884922733374175366e-04 8.734310846286423438e-04 7.681803497185882160e-04
2.100000000000000000e+01 8.686925922677624047e-04 8.508948525954567344e-04 7.496672593280000229e-04
2.200000000000000000e+01 8.412105375766854281e-04 8.311334229323643274e-04 7.324312252502697927e-04
2.300000000000000000e+01 8.664226742810674431e-04 8.493482637803972512e-04 7.163318697083093404e-04
2.400000000000000000e+01 8.250906521093836392e-04 8.055732902021666255e-04 7.012495096217968371e-04
2.500000000000000000e+01 8.091197656945759570e-04 7.936685204087707418e-04 6.870813923801298833e-04
2.600000000000000000e+01 7.901561873109960070e-04 7.774476331609761351e-04 6.737387359947661150e-04
2.700000000000000000e+01 7.682687195276116567e-04 7.531933258967540108e-04 6.611443780764181656e-04
2.800000000000000000e+01 7.480989692912281110e-04 7.333867942770934661e-04 6.492308909635046777e-04
