1.078753064019406080e+09 9.977768037751035308e+02 -3.929638134959853243e-03 -6.264422186282893584e-04
1.078779185845786095e+09 9.905175468881284360e+02 6.457597561314638683e-03 1.029436198547045451e-03
1.078805307672166348e+09 9.832584646149207401e+02 -1.972273970528379966e-05 -3.144095307017999152e-06
1.078831429498546362e+09 9.759995569556298278e+02 -3.720987364196164798e-03 -5.931802114747876690e-04
1.078857551324926615e+09 9.687408239102400103e+02 8.450179101165324752e-04 1.347083055013789806e-04
1.078883673151306629e+09 9.614822654789986700e+02 -3.467735378630356670e-03 -5.528081135204081448e-04
1.078909794977686882e+09 9.542238816618227020e+02 3.474751130978347841e-03 5.539265278158932550e-04
1.078935916804066896e+09 9.469656724588925272e+02 1.576155383038718022e-03 2.512623913814352166e-04
1.078962038630447149e+09 9.397076378702228112e+02 -3.281185398710641590e-03 -5.230692980640167487e-04
1.078988160456827164e+09 9.324497778959927246e+02 2.530060023972383748e-03 4.033288461295419722e-04
1.079014282283207417e+09 9.251920925361495165e+02 5.311385016404756090e-03 8.467130304097685847e-04
1.079040404109587431e+09 9.179345817909043035e+02 -1.572164086026785548e-03 -2.506261198293257652e-04
1.079066525935967684e+09 9.106772456602031980e+02 -4.223578555086916937e-03 -6.733006525616241434e-04
1.079092647762347698e+09 9.034200841442553838e+02 -5.526079821011509359e-03 -8.809385456116144292e-04
1.079118769588727951e+09 8.961630972430394877e+02 -6.456773504302871017e-04 -1.029304831717582104e-04
1.079144891415107965e+09 8.889062849566972773e+02 -4.382410088737079094e-03 -6.986207392746359227e-04
1.079171013241488218e+09 8.816496472852387569e+02 -8.789956819054218357e-03 -1.401248629584423777e-03
1.079197135067868233e+09 8.743931842288051257e+02 5.628224860231763674e-03 8.972219698846393109e-04
1.079223256894248486e+09 8.671368957874046828e+02 2.534141375723569616e-03 4.039794737339693731e-04
1.079249378720628500e+09 8.598807819611773766e+02 3.109726076421275714e-03 4.957361557820619312e-04
1.079275500547008753e+09 8.526248427501305969e+02 -3.204650919429548848e-03 -5.108685743953733215e-04
1.079301622373388767e+09 8.453690781544356696e+02 -2.112538959644781784e-03 -3.367698366536987960e-04
1.079327744199769020e+09 8.381134881740329092e+02 -3.398686821972278158e-03 -5.418007562166523910e-04
1.079353866026149035e+09 8.308580728091253604e+02 -2.853027990457299677e-03 -4.548146986488210328e-04
1.079379987852529287e+09 8.236028320596522008e+02 5.020943415627801207e-03 8.004123598330040168e-04
1.079406109678909302e+09 8.163477659258154517e+02 -4.369634602540855596e-03 -6.965841385389045072e-04
1.079432231505289555e+09 8.090928744075853274e+02 -1.305983017501618354e-03 -2.081929355520518185e-04
1.079458353331669569e+09 8.018381575050973424e+02 1.205082018263886612e-03 1.921078295821247110e-04
1.079484475158049822e+09 7.945836152183533159e+02 7.258930920353835053e-03 1.157180542951546844e-03
1.079510596984429836e+09 7.873292475474870571e+02 -3.525880910709633040e-03 -5.620773680593980828e-04
1.079536718810810089e+09 7.800750544925000440e+02 -1.341500428121832934e-03 -2.138549341241128350e-04
1.079562840637190104e+09 7.728210360535239261e+02 3.531759397838138935e-03 5.630144855222498192e-04
1.079588962463570356e+09 7.655671922305591579e+02 2.940866055697588348e-03 4.688173804682005722e-04
1.079615084289950371e+09 7.583135230237695623e+02 3.333330339263567560e-03 5.313819699000328330e-04
1.079641206116330624e+09 7.510600284330881777e+02 -1.854265364971029000e-03 -2.955972202183225635e-04
1.079667327942710638e+09 7.438067084587106592e+02 -6.605699984944771175e-03 -1.053045907038444419e-03
1.079693449769090891e+09 7.365535631005684536e+02 -4.854195369805696866e-03 -7.738302644366303442e-04
1.079719571595470905e+09 7.293005923588561927e+02 3.584771014703428196e-03 5.714653183322036464e-04
1.079745693421851158e+09 7.220477962335372695e+02 -6.220791780389191457e-03 -9.916858679333445149e-04
1.079771815248231173e+09 7.147951747247384446e+02 6.587389406493139414e-03 1.050126931042267989e-03
1.079797937074611425e+09 7.075427278324557392e+02 5.253118748894423234e-03 8.374245288641331752e-04
1.079824058900991440e+09 7.002904555568146634e+02 1.807079006175616939e-03 2.880750193749895640e-04
1.079850180727371693e+09 6.930383578978089645e+02 7.429872825331987340e-04 1.184431201290384890e-04
1.079876302553751707e+09 6.857864348555640390e+02 -4.882677994792004178e-04 -7.783708145269917970e-05
1.079902424380131960e+09 6.785346864300718153e+02 -6.989094824068970563e-03 -1.114164693395614534e-03
1.079928546206511974e+09 6.712831126214890674e+02 -5.505184252482421894e-03 -8.776074841094349144e-04
1.079954668032892227e+09 6.640317134297415578e+02 3.036404469749391655e-03 4.840476113463043997e-04
1.079980789859272242e+09 6.567804888550173246e+02 2.444687987583373662e-03 3.897192856439190677e-04
1.080006911685652494e+09 6.495294388972406523e+02 1.085083579153481304e-02 1.729783103117652366e-03
1.080033033512032509e+09 6.422785635565984421e+02 3.644290288200666139e-03 5.809535674941420031e-04
1.080059155338412762e+09 6.350278628330469246e+02 -3.094081023306495884e-03 -4.932421037988555428e-04
1.080085277164792776e+09 6.277773367267059257e+02 2.288295946155389365e-04 3.647880899349903406e-05
1.080111398991173029e+09 6.205269852375299706e+02 -1.752641308245051974e-03 -2.793968482311246686e-04
1.080137520817553043e+09 6.132768083657366560e+02 1.626725079596489862e-03 2.593239461147270873e-04
1.080163642643933296e+09 6.060268061111808038e+02 5.078776268327271984e-03 8.096317686717849696e-04
1.080189764470313311e+09 5.987769784741113881e+02 -5.215003905205208706e-03 -8.313484611898799967e-04
1.080215886296693563e+09 5.915273254544150632e+02 2.849703710150319064e-04 4.542847593874114900e-05
1.080242008123073578e+09 5.842778470522736143e+02 4.386263878968866062e-03 6.992350902199433692e-04
1.080268129949453831e+09 5.770285432676054143e+02 7.995822057710893008e-03 1.274651847717932218e-03
1.080294251775833845e+09 5.697794141005909978e+02 3.115047099060999983e-03 4.965844051916311168e-04
1.080320373602214098e+09 5.625304595511476009e+02 -4.767710475208688028e-03 -7.600432979556219406e-04
1.080346495428594112e+09 5.552816796194545077e+02 -5.501455326760423120e-03 -8.770130384067614413e-04
1.080372617254974365e+09 5.480330743054275899e+02 -1.668825281575980063e-03 -2.660353386213555344e-04
1.080398739081354380e+09 5.407846436092780777e+02 5.221877837878492051e-03 8.324442673396228792e-04
1.080424860907734632e+09 5.335363875308545403e+02 -6.360399787161092472e-03 -1.013941441219447237e-03
1.080450982734114647e+09 5.262883060703996989e+02 4.100233818100011349e-03 6.536376841048633507e-04
1.080477104560494900e+09 5.190403992277613270e+02 2.291645674848147990e-03 3.653220860440534569e-04
1.080503226386874914e+09 5.117926670031808953e+02 -5.166926620744720020e-03 -8.236842336684928496e-04
1.080529348213255167e+09 5.045451093965377254e+02 1.758339791888746673e-03 2.803052704862974299e-04
1.080555470039635181e+09 4.972977264079732436e+02 5.584769766438690136e-03 8.902945876597334000e-04
1.080581591866015434e+09 4.900505180374642009e+02 -8.282340493414822036e-03 -1.320327107977515863e-03
