pix,freq(Hz),flux(Jy/b)
0,869306272.3741148,0.0
1,869332394.1407657,-0.1286681890487671
2,869358515.9074163,-0.13664080202579498
3,869384637.6740673,-0.1388210505247116
4,869410759.4407179,-0.14102952182292938
5,869436881.2073689,-0.14435510337352753
6,869463002.9740195,-0.13116012513637543
7,869489124.7406704,-0.14128011465072632
8,869515246.5073211,-0.13784325122833252
9,869541368.273972,-0.14310148358345032
10,869567490.0406227,-0.13287195563316345
11,869593611.8072736,-0.1338384449481964
12,869619733.5739243,-0.13306908309459686
13,869645855.3405752,-0.1390717476606369
14,869671977.1072259,-0.13307993113994598
15,869698098.8738768,-0.13829128444194794
16,869724220.6405275,-0.14315752685070038
17,869750342.4071784,-0.13626457750797272
18,869776464.1738291,-0.14103294909000397
19,869802585.94048,-0.13111065328121185
20,869828707.7071307,-0.1475999653339386
21,869854829.4737816,-0.14335352182388306
22,869880951.2404323,-0.13408367335796356
23,869907073.0070832,-0.1336187869310379
24,869933194.7737339,-0.13161630928516388
25,869959316.5403848,-0.13956575095653534
26,869985438.3070354,-0.14064404368400574
27,870011560.0736864,-0.13642273843288422
28,870037681.840337,-0.13166175782680511
29,870063803.606988,-0.13136328756809235
30,870089925.3736386,-0.14140194654464722
31,870116047.1402895,-0.13325782120227814
32,870142168.9069402,-0.13679362833499908
33,870168290.6735911,-0.13166098296642303
34,870194412.4402418,-0.1415655016899109
35,870220534.2068927,-0.13143619894981384
36,870246655.9735434,-0.13435889780521393
37,870272777.7401943,-0.13635851442813873
38,870298899.506845,-0.14571788907051086
39,870325021.2734959,-0.13801708817481995
40,870351143.0401466,-0.13353943824768066
41,870377264.8067975,-0.14363853633403778
42,870403386.5734482,-0.14198628067970276
43,870429508.3400991,-0.13002660870552063
44,870455630.1067498,-0.1286608874797821
45,870481751.8734007,-0.1390659511089325
46,870507873.6400514,-0.14249634742736816
47,870533995.4067023,-0.13643017411231995
48,870560117.173353,-0.14458003640174866
49,870586238.9400039,-0.13619621098041534
50,870612360.7066545,-0.14406388998031616
51,870638482.4733055,-0.12932103872299194
52,870664604.2399561,-0.13428613543510437
53,870690726.006607,-0.13621143996715546
54,870716847.7732577,-0.13544054329395294
55,870742969.5399086,-0.14518295228481293
56,870769091.3065593,-0.14288230240345
57,870795213.0732102,-0.13341760635375977
58,870821334.8398609,-0.14613911509513855
59,870847456.6065118,-0.14097602665424347
60,870873578.3731625,-0.1404104083776474
61,870899700.1398134,-0.13575617969036102
62,870925821.9064641,-0.1429194211959839
63,870951943.673115,-0.13264122605323792
64,870978065.4397657,-0.14934363961219788
65,871004187.2064166,-0.14352507889270782
66,871030308.9730673,-0.1398281753063202
67,871056430.7397182,-0.1470145583152771
68,871082552.5063689,-0.1380191594362259
69,871108674.2730198,-0.14056234061717987
70,871134796.0396705,-0.14038369059562683
71,871160917.8063214,-0.1478913426399231
72,871187039.572972,-0.13769418001174927
73,871213161.339623,-0.14345774054527283
74,871239283.1062737,-0.14778457581996918
75,871265404.8729246,-0.1319303661584854
76,871291526.6395752,-0.13849100470542908
77,871317648.4062262,-0.14865413308143616
78,871343770.1728768,-0.14354954659938812
79,871369891.9395278,-0.13311167061328888
80,871396013.7061784,-0.1315024346113205
81,871422135.4728293,-0.1454475224018097
82,871448257.23948,-0.14018528163433075
83,871474379.0061309,-0.15257561206817627
84,871500500.7727816,-0.12552446126937866
85,871526622.5394325,-0.13033920526504517
86,871552744.3060832,-0.13891072571277618
87,871578866.0727341,-0.13730895519256592
88,871604987.8393848,-0.13598324358463287
89,871631109.6060357,-0.13974115252494812
90,871657231.3726864,-0.14312805235385895
91,871683353.1393373,-0.13758276402950287
92,871709474.905988,-0.1342049092054367
93,871735596.6726389,-0.13767202198505402
94,871761718.4392896,-0.1517454832792282
95,871787840.2059405,-0.13586947321891785
96,871813961.9725912,-0.1394522786140442
97,871840083.7392421,-0.13721716403961182
98,871866205.5058928,-0.1366720050573349
99,871892327.2725437,-0.1506386548280716
100,871918449.0391943,-0.14147734642028809
101,871944570.8058453,-0.1464982032775879
102,871970692.5724959,-0.1364261507987976
103,871996814.3391469,-0.145136758685112
104,872022936.1057975,-0.14004935324192047
105,872049057.8724484,-0.13426491618156433
106,872075179.6390991,-0.13461460173130035
107,872101301.40575,-0.15278391540050507
108,872127423.1724007,-0.13852263987064362
109,872153544.9390516,-0.14247316122055054
110,872179666.7057023,-0.1391439288854599
111,872205788.4723532,-0.1423977017402649
112,872231910.2390039,-0.1377565562725067
113,872258032.0056548,-0.1369982659816742
114,872284153.7723055,-0.13728216290473938
115,872310275.5389564,-0.14478442072868347
116,872336397.3056071,-0.1437966525554657
117,872362519.072258,-0.13976651430130005
118,872388640.8389087,-0.1379212588071823
119,872414762.6055596,-0.1360112726688385
120,872440884.3722103,-0.1407514065504074
