pix,freq(Hz),flux(Jy/b)
0,1350782675.2828467,0.0
1,1350808797.0494978,0.004147984087467194
2,1350834918.816149,0.005185528192669153
3,1350861040.5828001,-0.004719286225736141
4,1350887162.3494513,0.0011536250822246075
5,1350913284.1161025,0.005364704877138138
6,1350939405.8827536,0.004536781460046768
7,1350965527.6494048,0.003542806953191757
8,1350991649.416056,0.006629157345741987
9,1351017771.182707,0.0017189464997500181
10,1351043892.9493582,0.011907332576811314
11,1351070014.7160094,0.009073220193386078
12,1351096136.4826605,0.0017875422490760684
13,1351122258.2493117,0.004344504326581955
14,1351148380.0159628,0.0030313897877931595
15,1351174501.782614,0.003688623895868659
16,1351200623.5492651,0.0009502707398496568
17,1351226745.3159163,0.007832392118871212
18,1351252867.0825675,-0.005271674133837223
19,1351278988.8492186,-0.0021814084611833096
20,1351305110.6158698,0.006557312328368425
21,1351331232.382521,0.0013422854244709015
22,1351357354.149172,0.006800428032875061
23,1351383475.9158232,0.007183440029621124
24,1351409597.6824744,-0.005552653688937426
25,1351435719.4491255,8.543701551388949e-05
26,1351461841.2157767,-0.0009648650884628296
27,1351487962.9824278,0.005925036501139402
28,1351514084.749079,0.008020014502108097
29,1351540206.5157301,-0.0007966058910824358
30,1351566328.2823813,0.007251296192407608
31,1351592450.0490324,0.002720923162996769
32,1351618571.8156836,0.0003549113171175122
33,1351644693.5823348,0.00557333929464221
34,1351670815.348986,0.0023380115162581205
35,1351696937.115637,0.005110445432364941
36,1351723058.8822882,0.004334242548793554
37,1351749180.6489394,0.0001543176913401112
38,1351775302.4155905,0.0017816821346059442
39,1351801424.1822417,0.0017367640975862741
40,1351827545.9488928,0.0017012315802276134
41,1351853667.715544,0.005592254921793938
42,1351879789.4821951,0.001384118921123445
43,1351905911.2488463,0.003096809610724449
44,1351932033.0154974,-0.005686681717634201
45,1351958154.7821486,0.007883736863732338
46,1351984276.5487998,0.014166627079248428
47,1352010398.315451,0.008223016746342182
48,1352036520.082102,0.0052382140420377254
49,1352062641.8487532,0.005433070473372936
50,1352088763.6154044,-0.0012776056537404656
51,1352114885.3820555,-0.0033302255906164646
52,1352141007.1487067,0.005523077677935362
53,1352167128.9153578,0.0014116570819169283
54,1352193250.682009,0.001612745225429535
55,1352219372.4486601,0.0051090288907289505
56,1352245494.2153113,0.005690349731594324
57,1352271615.9819624,0.003535957308486104
58,1352297737.7486136,0.003965062089264393
59,1352323859.5152647,0.0005825309781357646
60,1352349981.281916,0.002934151329100132
61,1352376103.048567,0.005716984160244465
62,1352402224.8152182,-0.002047046320512891
63,1352428346.5818694,-0.0028625340200960636
64,1352454468.3485205,-0.006764261517673731
65,1352480590.1151717,-0.002293363679200411
66,1352506711.8818228,-4.497718327911571e-05
67,1352532833.648474,0.003511609509587288
68,1352558955.4151251,0.010194308124482632
69,1352585077.1817763,0.002604832872748375
70,1352611198.9484274,-0.001166727626696229
71,1352637320.7150786,0.010340223088860512
72,1352663442.4817297,-2.145093458238989e-05
73,1352689564.248381,0.0011676560388877988
74,1352715686.015032,0.005291171371936798
75,1352741807.7816832,0.003811662783846259
76,1352767929.5483344,0.0009882757440209389
77,1352794051.3149855,0.0015079285949468613
78,1352820173.0816367,-0.0013039405457675457
79,1352846294.8482878,-0.0006009458447806537
80,1352872416.614939,0.003707470605149865
81,1352898538.3815901,-0.003908341750502586
82,1352924660.1482413,0.005349918268620968
83,1352950781.9148924,0.0033684158697724342
84,1352976903.6815436,0.009078150615096092
85,1353003025.4481947,-0.002380979945883155
86,1353029147.214846,-0.0008286547963507473
87,1353055268.981497,0.004900828469544649
88,1353081390.7481482,0.005875556729733944
89,1353107512.5147994,-0.0023907432332634926
90,1353133634.2814505,0.0038336077705025673
91,1353159756.0481017,0.005485127680003643
92,1353185877.8147528,0.004092570394277573
93,1353211999.581404,0.0037876239512115717
94,1353238121.3480551,0.0005375075270421803
95,1353264243.1147063,0.004054763820022345
96,1353290364.8813574,-0.0003715193015523255
97,1353316486.6480086,0.00837407074868679
98,1353342608.4146597,0.004135294817388058
99,1353368730.181311,0.005841471254825592
100,1353394851.947962,0.003967951983213425
101,1353420973.7146132,0.0019287863979116082
102,1353447095.4812644,0.007351375184953213
103,1353473217.2479155,-0.00030538474675267935
104,1353499339.0145667,0.0036793837789446115
105,1353525460.7812178,-0.0021773059852421284
106,1353551582.547869,0.0017120391130447388
107,1353577704.3145201,0.004397623240947723
108,1353603826.0811713,0.0025739341508597136
109,1353629947.8478224,0.011035624891519547
110,1353656069.6144736,-0.0021955748088657856
111,1353682191.3811247,0.008333125151693821
112,1353708313.147776,-0.001201462117023766
113,1353734434.914427,-0.0036149234510958195
114,1353760556.6810782,-0.0002737661125138402
115,1353786678.4477293,-0.004205951001495123
116,1353812800.2143805,-0.003635536879301071
117,1353838921.9810317,0.0086774667724967
118,1353865043.7476828,0.00735653517767787
119,1353891165.514334,-9.177384345093742e-05
120,1353917287.280985,0.0021300092339515686
121,1353943409.0476363,-0.0002268647076562047
122,1353969530.8142874,0.003898922586813569
123,1353995652.5809386,0.0021178796887397766
124,1354021774.3475897,0.0005335566238500178
125,1354047896.114241,0.007591766305267811
126,1354074017.880892,0.005876373033970594
127,1354100139.6475432,0.0025294218212366104
128,1354126261.4141943,0.006457282230257988
129,1354152383.1808455,-0.0030372196342796087
130,1354178504.9474967,-0.0023239520378410816
131,1354204626.7141478,0.006048021372407675
132,1354230748.480799,0.0007408999954350293
133,1354256870.24745,-0.00010373092663940042
134,1354282992.0141013,0.0051824734546244144
135,1354309113.7807524,0.010745251551270485
136,1354335235.5474036,-0.004832930397242308
137,1354361357.3140547,-0.0030427505262196064
138,1354387479.080706,0.008210240863263607
139,1354413600.847357,0.009330657310783863
140,1354439722.6140082,0.009175173006951809
141,1354465844.3806593,0.0006965775974094868
142,1354491966.1473105,0.00012703829270321876
143,1354518087.9139616,-0.002020749496296048
144,1354544209.6806128,0.0019405593629926443
145,1354570331.447264,0.006513659842312336
146,1354596453.213915,-0.0004027498362120241
147,1354622574.9805663,0.002163633704185486
148,1354648696.7472174,0.0009961538016796112
149,1354674818.5138686,0.0022057846654206514
150,1354700940.2805197,0.003511866321787238
151,1354727062.0471709,-0.0012970708776265383
152,1354753183.813822,0.002548603806644678
153,1354779305.5804732,0.006327579729259014
154,1354805427.3471243,0.0018321742536500096
155,1354831549.1137755,-0.0025046076625585556
156,1354857670.8804266,0.0065956152975559235
157,1354883792.6470778,0.0009587230742909014
158,1354909914.413729,0.003022940130904317
159,1354936036.18038,-0.0017044879496097565
160,1354962157.9470313,0.005322877783328295
161,1354988279.7136824,0.004353821277618408
162,1355014401.4803336,0.0012874655658379197
163,1355040523.2469847,0.0032319235615432262
164,1355066645.0136359,-0.0001830890541896224
165,1355092766.780287,0.004713920876383781
166,1355118888.5469382,0.001515038893558085
167,1355145010.3135893,0.007382355164736509
168,1355171132.0802405,0.006526918150484562
169,1355197253.8468916,0.0026854481548070908
170,1355223375.6135428,0.000897104968316853
171,1355249497.380194,0.003600312164053321
172,1355275619.146845,0.0015427013859152794
173,1355301740.9134963,0.010102014057338238
174,1355327862.6801474,-0.006880220025777817
175,1355353984.4467986,-0.006399734877049923
176,1355380106.2134497,-0.0007142568938434124
177,1355406227.9801009,-0.006660807877779007
178,1355432349.746752,0.006432258989661932
179,1355458471.5134032,0.0018440020503476262
180,1355484593.2800543,0.0022390608210116625
181,1355510715.0467055,0.0026851200964301825
182,1355536836.8133566,-0.0032164722215384245
183,1355562958.5800078,0.0010538663482293487
184,1355589080.346659,-1.3381441021920182e-05
185,1355615202.11331,0.0022276819217950106
186,1355641323.8799613,0.005892623215913773
187,1355667445.6466124,0.0015883509768173099
188,1355693567.4132636,0.00470552034676075
189,1355719689.1799147,-0.004360180348157883
190,1355745810.9465659,0.005970770958811045
191,1355771932.713217,0.0050403582863509655
192,1355798054.4798682,0.0033932682126760483
193,1355824176.2465193,-0.006561028305441141
194,1355850298.0131705,-0.002275543985888362
195,1355876419.7798216,-0.006368434522300959
196,1355902541.5464728,-0.0019009490497410297
197,1355928663.313124,0.003827379085123539
198,1355954785.079775,0.009386726655066013
199,1355980906.8464262,-0.00016497497563250363
200,1356007028.6130774,0.0008255993016064167
201,1356033150.3797286,0.0004223574069328606
202,1356059272.1463797,-0.005896078888326883
203,1356085393.9130309,0.005455123260617256
204,1356111515.679682,-4.346109926700592e-05
205,1356137637.4463332,-0.002310236683115363
206,1356163759.2129843,0.0075895655900239944
207,1356189880.9796355,0.0036308318376541138
208,1356216002.7462866,0.0038254093378782272
209,1356242124.5129378,0.00012011727085337043
210,1356268246.279589,0.003085663542151451
211,1356294368.04624,0.005389173980802298
212,1356320489.8128912,0.00019913216237910092
213,1356346611.5795424,0.007388563826680183
214,1356372733.3461936,0.008234706707298756
215,1356398855.1128447,0.0029136354569345713
216,1356424976.8794959,0.005569885019212961
217,1356451098.646147,5.408949073171243e-05
218,1356477220.4127982,3.6164514312986284e-05
219,1356503342.1794493,-0.001345562981441617
220,1356529463.9461005,-0.00405326159670949
221,1356555585.7127516,-0.002225350122898817
222,1356581707.4794028,-0.007567186374217272
223,1356607829.246054,-0.005704679526388645
224,1356633951.012705,0.0023509806487709284
225,1356660072.7793562,0.003668336197733879
226,1356686194.5460074,0.005915213376283646
227,1356712316.3126585,-0.0068750446662306786
228,1356738438.0793097,0.001464956789277494
229,1356764559.8459609,0.007644457742571831
230,1356790681.612612,-0.00022147495474200696
231,1356816803.3792632,0.001292369794100523
232,1356842925.1459143,-7.454799197148532e-05
233,1356869046.9125655,-0.0016462609637528658
234,1356895168.6792166,-0.0019466844387352467
235,1356921290.4458678,0.004061337560415268
236,1356947412.212519,-0.0005285454681143165
237,1356973533.97917,0.006741917226463556
238,1356999655.7458212,0.005829309578984976
239,1357025777.5124724,0.0025627075228840113
240,1357051899.2791235,-0.0033560842275619507
241,1357078021.0457747,0.004624849651008844
242,1357104142.8124259,-0.0025519076734781265
243,1357130264.579077,0.000994532834738493
244,1357156386.3457282,0.0014106708113104105
245,1357182508.1123793,0.0005120434216223657
246,1357208629.8790305,0.0039498405531048775
247,1357234751.6456816,-0.0024081883020699024
248,1357260873.4123328,-0.002398343523964286
249,1357286995.178984,-0.000794990744907409
250,1357313116.945635,-0.002407197142019868
251,1357339238.7122862,-0.0038613055367022753
252,1357365360.4789374,-0.0023173880763351917
253,1357391482.2455885,-0.0011820127256214619
254,1357417604.0122397,-0.0015079001896083355
255,1357443725.7788908,0.0013213566271588206
256,1357469847.545542,0.0037477524019777775
257,1357495969.3121932,0.001294526970013976
258,1357522091.0788443,-0.012091882526874542
259,1357548212.8454955,-0.002942057326436043
260,1357574334.6121466,-0.002417194191366434
261,1357600456.3787978,0.005242940038442612
262,1357626578.145449,0.011645499616861343
263,1357652699.9121,-5.8844248997047544e-05
264,1357678821.6787512,0.004147031810134649
265,1357704943.4454024,0.002518336521461606
266,1357731065.2120535,-0.001237190212123096
267,1357757186.9787047,-0.002037696074694395
268,1357783308.7453558,-0.004704274702817202
269,1357809430.512007,0.001108607742935419
270,1357835552.2786582,0.0028403117321431637
271,1357861674.0453093,0.0025688891764730215
272,1357887795.8119605,0.007856607437133789
273,1357913917.5786116,-0.008510510437190533
274,1357940039.3452628,-0.0004610435280483216
275,1357966161.111914,-0.00439685583114624
