pix,freq(Hz),flux(Jy/b)
0,1190290540.9799361,0.0
1,1190316662.7465868,-0.0027131070382893085
2,1190342784.513238,0.0023976743686944246
3,1190368906.2798886,0.004511988256126642
4,1190395028.0465398,-0.003197841113433242
5,1190421149.8131905,0.006824674550443888
6,1190447271.5798416,-0.0036851263139396906
7,1190473393.3464923,-0.01010238565504551
8,1190499515.1131434,-0.007080612238496542
9,1190525636.8797941,0.004472235683351755
10,1190551758.6464453,0.006164216902107
11,1190577880.413096,-0.0005274704308249056
12,1190604002.179747,-0.0024849188048392534
13,1190630123.9463978,-0.0005508512840606272
14,1190656245.713049,0.0061959158629179
15,1190682367.4796996,-0.009500551968812943
16,1190708489.2463508,-0.010642336681485176
17,1190734611.0130014,-0.010812189429998398
18,1190760732.7796526,-0.008474885486066341
19,1190786854.5463033,-0.0006626936956308782
20,1190812976.3129544,0.007321334443986416
21,1190839098.079605,-0.0005565322353504598
22,1190865219.8462563,-0.0004092554154340178
23,1190891341.612907,-0.0025688684545457363
24,1190917463.379558,-0.0020130369812250137
25,1190943585.1462088,-0.011691306717693806
26,1190969706.91286,-0.0011390503495931625
27,1190995828.6795106,-0.004277257714420557
28,1191021950.4461617,-0.0010586275020614266
29,1191048072.2128124,0.0025575519539415836
30,1191074193.9794636,-0.015346692875027657
31,1191100315.7461143,-0.01761781796813011
32,1191126437.5127654,-0.0002782803785521537
33,1191152559.279416,-0.002807836513966322
34,1191178681.0460672,-0.004993125330656767
35,1191204802.812718,-0.0040080309845507145
36,1191230924.579369,-0.010045714676380157
37,1191257046.3460197,-0.011521226726472378
38,1191283168.112671,-0.011089530773460865
39,1191309289.8793216,-0.00708461320027709
40,1191335411.6459727,0.0014778960030525923
41,1191361533.4126234,-0.015063962899148464
42,1191387655.1792746,-0.013291503302752972
43,1191413776.9459252,-0.017150048166513443
44,1191439898.7125764,-0.004538789391517639
45,1191466020.479227,-0.005779547151178122
46,1191492142.2458782,0.0006696315831504762
47,1191518264.012529,-0.0026989488396793604
48,1191544385.77918,-0.0005982561269775033
49,1191570507.5458307,-0.011583822779357433
50,1191596629.3124819,-0.009140870533883572
51,1191622751.0791326,-0.006368402857333422
52,1191648872.8457837,-0.00827747117727995
53,1191674994.6124344,-0.00875868834555149
54,1191701116.3790855,0.0019997269846498966
55,1191727238.1457362,-0.010108903050422668
56,1191753359.9123874,-0.011164836585521698
57,1191779481.679038,-0.021986354142427444
58,1191805603.4456892,-0.01628982461988926
59,1191831725.2123399,-0.00457756407558918
