pix,freq(Hz),flux(Jy/b)
0,1457777431.484787,0.0
1,1457803553.2514381,-0.001948378048837185
2,1457829675.0180893,0.003999906126409769
3,1457855796.7847404,-0.0007395604043267667
4,1457881918.5513916,0.007577478885650635
5,1457908040.3180428,0.0006957360892556608
6,1457934162.084694,0.011823019944131374
7,1457960283.851345,0.004147834610193968
8,1457986405.6179962,0.012721936218440533
9,1458012527.3846474,0.005378406960517168
10,1458038649.1512985,0.003087578108534217
11,1458064770.9179497,0.003041321411728859
12,1458090892.6846008,0.003904978046193719
13,1458117014.451252,0.0055392649956047535
14,1458143136.2179031,-0.005494127981364727
15,1458169257.9845543,0.00858982652425766
16,1458195379.7512054,0.0019041141495108604
17,1458221501.5178566,-0.0008885878487490118
18,1458247623.2845078,0.0008095423690974712
19,1458273745.051159,-0.00038862836663611233
20,1458299866.81781,0.0027603034395724535
21,1458325988.5844612,0.0025056134909391403
22,1458352110.3511124,0.005482219625264406
23,1458378232.1177635,0.004553366452455521
24,1458404353.8844147,-0.004423250909894705
25,1458430475.6510658,0.006513143889605999
26,1458456597.417717,0.008143087849020958
27,1458482719.1843681,0.00877262745052576
28,1458508840.9510193,0.0008321653003804386
29,1458534962.7176704,0.003594517707824707
30,1458561084.4843216,0.00949109811335802
31,1458587206.2509727,0.0021312448661774397
32,1458613328.017624,0.00504717044532299
33,1458639449.784275,0.0018410503398627043
34,1458665571.5509262,0.01065426878631115
35,1458691693.3175774,0.0006529928068630397
36,1458717815.0842285,0.0029309724923223257
37,1458743936.8508797,0.0016190153546631336
38,1458770058.6175308,0.009594540111720562
39,1458796180.384182,0.010939115658402443
40,1458822302.1508331,0.0034234505146741867
41,1458848423.9174843,0.0009434821549803019
42,1458874545.6841354,0.0052139125764369965
43,1458900667.4507866,-7.488351548090577e-05
44,1458926789.2174377,-0.005554769188165665
45,1458952910.984089,0.0016510378336533904
46,1458979032.75074,0.003993048798292875
47,1459005154.5173912,0.0023277055006474257
48,1459031276.2840424,0.005293361842632294
49,1459057398.0506935,-0.004664913285523653
50,1459083519.8173447,0.007642887998372316
51,1459109641.5839958,0.0012542910408228636
52,1459135763.350647,-0.0010924990056082606
53,1459161885.1172981,-0.0014196252450346947
54,1459188006.8839493,-0.004838945344090462
55,1459214128.6506004,0.00035305076744407415
56,1459240250.4172516,-0.0033447991590946913
57,1459266372.1839027,0.007954595610499382
58,1459292493.950554,0.0067123654298484325
59,1459318615.717205,0.0026074517518281937
60,1459344737.4838562,0.008053907193243504
61,1459370859.2505074,0.0035713782999664545
62,1459396981.0171585,0.010990191251039505
63,1459423102.7838097,0.004180562682449818
64,1459449224.5504608,0.0016125005204230547
65,1459475346.317112,0.004297105595469475
66,1459501468.0837631,-0.0009466096526011825
67,1459527589.8504143,0.001670441823080182
68,1459553711.6170654,-0.0006220597424544394
69,1459579833.3837166,0.00023160349519457668
70,1459605955.1503677,0.0013528387062251568
71,1459632076.917019,0.002871196484193206
72,1459658198.68367,0.004648440983146429
73,1459684320.4503212,0.00030000662081874907
74,1459710442.2169724,-0.004959593992680311
75,1459736563.9836235,-0.0017341061029583216
76,1459762685.7502747,0.0020183275919407606
77,1459788807.5169258,0.0012098734732717276
78,1459814929.283577,0.003423331305384636
79,1459841051.050228,-2.8599766665138304e-05
80,1459867172.8168793,-0.0014204430626705289
81,1459893294.5835304,0.002808126388117671
82,1459919416.3501816,-0.0038895357865840197
83,1459945538.1168327,0.006972440052777529
84,1459971659.883484,-0.0025815467815846205
85,1459997781.650135,0.0029973527416586876
86,1460023903.4167862,0.0025610814336687326
87,1460050025.1834373,0.0033063343726098537
88,1460076146.9500885,-0.003336018417030573
89,1460102268.7167397,0.005621682852506638
90,1460128390.4833908,-0.00791342556476593
91,1460154512.250042,0.003966812510043383
92,1460180634.016693,0.004368810914456844
93,1460206755.7833443,0.004469876643270254
94,1460232877.5499954,-0.0005909320898354053
95,1460258999.3166466,0.006011564284563065
96,1460285121.0832977,0.005886029917746782
97,1460311242.849949,-0.00021479582937899977
98,1460337364.6166,0.0010903375223279
99,1460363486.3832512,0.00667889229953289
100,1460389608.1499023,-0.0009434722596779466
101,1460415729.9165535,0.0033621108159422874
102,1460441851.6832047,-0.000542198948096484
103,1460467973.4498558,0.0015332497423514724
104,1460494095.216507,0.002564355731010437
105,1460520216.983158,0.00013349228538572788
106,1460546338.7498093,1.97221106645884e-05
107,1460572460.5164604,-0.002473555039614439
108,1460598582.2831116,-0.00319769443012774
109,1460624704.0497627,-0.0068059624172747135
110,1460650825.8164139,-7.515184552175924e-05
111,1460676947.583065,0.0013931505382061005
112,1460703069.3497162,0.005047777201980352
113,1460729191.1163673,0.001019369112327695
114,1460755312.8830185,0.0003278751391917467
115,1460781434.6496696,-0.002533774124458432
116,1460807556.4163208,-0.00022687477758154273
117,1460833678.182972,-0.0025393078103661537
118,1460859799.949623,0.003286651335656643
119,1460885921.7162743,-0.0016509597189724445
120,1460912043.4829254,0.004527237731963396
121,1460938165.2495766,0.0006052649114280939
122,1460964287.0162277,-0.0023855820763856173
123,1460990408.7828789,-0.0020526479929685593
124,1461016530.54953,-0.0013242251006886363
125,1461042652.3161812,-0.0020512102637439966
126,1461068774.0828323,-0.0014624089235439897
127,1461094895.8494835,0.0021973734255880117
128,1461121017.6161346,0.0036841323599219322
129,1461147139.3827858,-0.0034586554393172264
130,1461173261.149437,-0.002247760072350502
131,1461199382.916088,-0.001112164929509163
132,1461225504.6827393,0.0024427170865237713
133,1461251626.4493904,0.001484240056015551
134,1461277748.2160416,0.004087070934474468
135,1461303869.9826927,-0.002617552410811186
136,1461329991.7493439,0.003773162141442299
137,1461356113.515995,-0.003739560255780816
138,1461382235.2826462,0.002583063207566738
139,1461408357.0492973,0.0020020301453769207
140,1461434478.8159485,-0.0002636557910591364
141,1461460600.5825996,-0.005073185078799725
142,1461486722.3492508,0.0017916784854605794
143,1461512844.115902,-0.0007834595744498074
144,1461538965.882553,0.005740616004914045
145,1461565087.6492043,0.005675263237208128
146,1461591209.4158554,-0.0003977708984166384
147,1461617331.1825066,0.004208598751574755
148,1461643452.9491577,-0.00030410729232244194
149,1461669574.7158089,0.009881725534796715
150,1461695696.48246,0.0014819818316027522
151,1461721818.2491112,0.0006010932265780866
152,1461747940.0157623,0.0038993130438029766
153,1461774061.7824135,0.00372171844355762
154,1461800183.5490646,-0.0006571522098965943
155,1461826305.3157158,0.0009002372389659286
