srcname,cnt_peakflux,contbmaj,contbmin,contposa,cnt_peakpos[0],cnt_peakpos[1],cnt_peakposf_formatted,cubebmaj,cubebmin,cubeposa,contbmaj_try,contbmin_try,contposa_try,cnt_peakflux_sm,contbmaj_sm,contbmin_sm,contposa_sm,cnt_peakpos_sm[0],cnt_peakpos_sm[1],cnt_peakposf_sm_formatted,cubebmaj_sm,cubebmin_sm,cubeposa_sm,specpix_x,specpix_y,spec_box_blcx,spec_box_blcy,spec_box_trcx,spec_box_trcy,workspace
J024008.14-230916.0,5.770077228546143,6.9,5.5,-19.3,3000,3000,02:40:08.170 -23:09:15.700,24.9,21.5,-28.6,29.879999999999995,25.8,-23.950000000000003,5.806909084320068,29.9,25.8,-24.0,30,30,02:40:08.170 -23:09:15.700,29.9,25.8,-24.0,30.0,30.0,30,30,30,30,LSB47
